Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_Hip_IntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_KneeIntExt,Left_AnkleRot,Left_Ankledors,Left_Ankleprog,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt,Right_AnkleRot,Right_Ankledors,Right_Ankleprog
-23.48371174,44.86122727,-5.58390493,-36.20716873,26.95924919,-26.37138167,101.8858785,-21.59784022,-25.95348612,54.3338201,39.9294508,48.07273941,-92.81190818,4.437724626,-13.15714612,74.00496455,36.27860343,6.916276881
-23.36210091,44.30715074,-5.882425886,-36.09713955,26.84117703,-27.05795885,102.6381469,-21.77912373,-25.47271204,55.17612707,39.31337269,48.52672883,-93.7676599,3.745425863,-13.48645693,74.82385903,36.37838452,7.578573307
-23.32047068,43.51611184,-6.287994563,-36.06455644,26.79742268,-27.68654833,103.4502896,-21.95253724,-24.91620127,55.82606507,38.85886551,48.83809149,-94.59446016,3.050197542,-13.75489039,75.57759714,36.45765327,8.257811363
-23.18990855,42.45309267,-6.547579354,-36.04797989,27.05214085,-28.07427222,104.1773732,-21.81453631,-24.41565915,56.22280182,38.43477258,48.97928539,-95.27960684,2.344321648,-13.96686883,76.27125236,36.51557593,8.95057865
-22.79572211,41.16118049,-6.361350213,-36.2050333,27.55316671,-28.46966435,104.6367716,-21.59835853,-24.08075831,56.32123121,37.86819814,49.04100636,-95.84941354,1.538202024,-14.18702499,76.90721979,36.55626398,9.668822315
-22.20437074,39.65807653,-5.796550432,-36.57506034,28.41269468,-28.95519045,104.7638145,-21.32013009,-24.04008624,56.3611704,37.07405431,49.11167897,-96.48447054,0.727457385,-14.33833306,77.49387994,36.59213347,10.40527473
-21.44233766,37.95666403,-5.006126934,-37.20366502,29.6215455,-29.57768244,104.6391601,-20.89102733,-24.32873291,56.26433293,36.2481906,49.099421,-97.02600623,-0.021848151,-14.40798073,78.0260423,36.63045261,11.14500335
-20.75734348,36.18442993,-4.295190786,-37.88925201,31.08663732,-30.21626222,104.4487387,-20.4936935,-24.8592539,56.08303692,35.45040106,49.01379593,-97.47997647,-0.670834013,-14.40174971,78.48570466,36.68104685,11.85428087
-20.54661705,34.54483347,-3.968337074,-38.13327399,32.62336048,-30.71130795,104.2199198,-20.23786977,-25.36867846,55.87903107,34.73585096,48.90433044,-97.85258509,-1.239756309,-14.36422032,78.85513162,36.74703593,12.50518546
-21.00944941,33.24916151,-4.045884924,-37.65438014,33.95122323,-31.01181579,103.4890675,-20.09470533,-25.76796212,55.73778987,34.11749208,48.78951031,-98.15459924,-1.707492003,-14.31604524,79.14147006,36.82599059,13.08958674
-21.40001367,32.50633138,-4.074187789,-36.96597532,34.76973899,-31.13649556,102.6662396,-20.11082752,-26.07009178,55.72775385,33.62465677,48.68365643,-98.38403591,-2.087699531,-14.27220394,79.35836433,36.90285711,13.62257338
-21.33364898,32.28753996,-3.809207364,-36.44043316,35.10885313,-31.05698669,101.9188509,-20.20172393,-26.23757487,55.8790219,33.25363715,48.59860621,-98.52507523,-2.390754365,-14.23259672,79.50843553,36.97395616,14.10527039
-20.93466728,32.31836763,-3.322627072,-35.98903438,35.06617623,-30.98060172,101.473304,-20.54651443,-26.1049598,56.16924028,32.96389397,48.47193214,-98.57921141,-2.614843273,-14.20638698,79.57072876,37.0290528,14.51373962
-20.49939066,32.42754679,-2.810189371,-35.39364639,34.79823626,-30.93071205,100.9804296,-20.87423507,-25.95118008,56.52256553,32.73280382,48.24150873,-98.54187202,-2.750515672,-14.20482371,79.54051189,37.06175132,14.82273812
-20.18002138,32.51403548,-2.50213667,-34.50734993,34.52710807,-30.82563386,100.4163719,-21.20724482,-25.81658882,56.8632112,32.53288659,47.90883805,-98.41929434,-2.82774273,-14.24869638,79.39255177,37.08667691,15.0022088
-19.93149657,32.52901234,-2.351853289,-33.45749784,34.32465326,-30.6628284,99.80830483,-21.58446665,-25.67206436,57.16049033,32.39221013,47.47496368,-98.21506745,-2.820357385,-14.30442283,79.11268444,37.10765305,15.03889735
-19.69375437,32.45117482,-2.324997969,-32.3197028,34.18615659,-30.40493696,98.90605515,-22.03371813,-25.4565347,57.39062121,32.31107738,46.97002619,-97.94730149,-2.741708526,-14.34865691,78.70422574,37.12486361,14.94381815
-19.47439555,32.32027791,-2.388752782,-31.12893097,34.08605889,-29.99761253,98.04914983,-22.47280746,-25.15183639,57.52444555,32.28971022,46.4087326,-97.63149416,-2.591008725,-14.36777969,78.18229336,37.13908025,14.73964026
-19.36418842,32.17897512,-2.594753575,-29.85160748,34.032205,-29.42553823,97.20668988,-22.82828936,-24.80942647,57.51919191,32.34353852,45.81292303,-97.26235231,-2.387684365,-14.37056874,77.54098224,37.15596455,14.44301623
-19.41307552,32.04924394,-2.957715808,-28.48506458,34.03677757,-28.72252628,96.34188389,-23.104645,-24.47501805,57.34429331,32.47102868,45.20572382,-96.82718169,-2.156651487,-14.35860808,76.80851408,37.17553305,14.08505607
-19.64914497,31.94344231,-3.47207066,-27.04669033,34.07365727,-27.9161688,95.43891478,-23.37968596,-24.13898646,56.99683872,32.67573917,44.5869502,-96.32755839,-1.913945935,-14.32619063,76.02711773,37.20123827,13.70104587
-20.00308062,31.91131813,-4.00787665,-25.6297456,34.04020539,-27.09419229,94.4640147,-23.52220811,-23.82840089,56.44804176,32.97143249,43.96028424,-95.73261859,-1.692685555,-14.28915393,75.22303519,37.23419526,13.31390462
-20.32471206,32.00512945,-4.423617141,-24.35568908,33.88154588,-26.2921961,93.4609549,-23.72759222,-23.49112831,55.68843566,33.37242966,43.31192162,-95.00059397,-1.498934692,-14.24692717,74.4122861,37.27692803,12.92966418
-20.63219694,32.23332328,-4.699532332,-23.19033589,33.570849,-25.55424034,92.35308077,-24.07725637,-23.03809771,54.79757819,33.84216301,42.64418647,-94.16973746,-1.311715279,-14.18104845,73.60516994,37.33486144,12.55464663
-20.91395416,32.58977803,-4.875713243,-22.08265889,33.1059399,-24.83065045,91.13505452,-24.34545067,-22.53331543,53.80470768,34.39380725,41.93794632,-93.21684816,-1.103861796,-14.06765505,72.81533742,37.41564919,12.20210463
-21.2374039,33.05399153,-5.007188941,-20.93908131,32.45026694,-24.10271922,89.79176233,-24.48367755,-21.96590122,52.76802045,34.99358954,41.24179603,-92.20225315,-0.88726541,-13.90426692,72.02613642,37.51924776,11.83502015
-21.59678129,33.61058025,-5.120137573,-19.74035837,31.63492972,-23.36049943,88.26420048,-24.53971945,-21.3063589,51.71187074,35.66082397,40.56345582,-91.1273745,-0.664658625,-13.68113415,71.23203738,37.65111576,11.46382434
-21.98838926,34.25828745,-5.199112376,-18.54702576,30.70810431,-22.67538239,86.68785426,-24.68262862,-20.50185633,50.65113703,36.39355085,39.93600609,-90.00690692,-0.432896536,-13.38644043,70.41523027,37.79904153,11.05190623
-22.34921691,34.97440887,-5.31800877,-17.30475921,29.60430195,-21.92218803,84.96272544,-24.84161683,-19.42422249,49.59634768,37.18962791,39.37140488,-88.8460374,-0.209253735,-13.04043097,69.53264782,37.95816867,10.55034753
-22.71468893,35.73783321,-5.452332163,-15.86266074,28.24548629,-21.0339126,82.91077916,-24.9030948,-17.98202462,48.54482748,38.05047423,38.87897639,-87.63026942,0.002702327,-12.64811592,68.60377502,38.11127836,9.950242359
-23.05996803,36.54869839,-5.569084489,-14.4077636,26.50524679,-20.18310698,80.65485383,-24.8014756,-16.16836094,47.49966432,38.99477212,38.43643943,-86.3534218,0.188717972,-12.22414649,67.69494259,38.22437313,9.34788501
-23.38182978,37.39388368,-5.690948614,-13.23766224,24.35680154,-19.54693942,78.49331232,-24.60811816,-14.01970122,46.46048903,40.02982183,38.02085269,-85.00508452,0.338703162,-11.77289855,66.82453505,38.28285533,8.80193492
-23.66471756,38.25933005,-5.815747088,-12.22774957,22.08197043,-19.05670764,76.30386251,-24.3314641,-11.78219814,45.41808882,41.14631743,37.60192775,-83.58726847,0.454695461,-11.30275279,65.98487687,38.29750131,8.318252333
-23.93508732,39.1234034,-5.956094337,-11.28254188,19.87345732,-18.69268806,74.04881122,-24.05022509,-9.572910986,44.35885766,42.34605659,37.17230234,-82.09871575,0.539918864,-10.8165362,65.16750053,38.27216982,7.91263325
-24.17978831,39.96584578,-6.099567163,-10.80883898,17.73792896,-18.34775811,72.18822678,-23.56417346,-7.594473235,43.29442203,43.61248167,36.72637872,-80.55152864,0.596001807,-10.31827753,64.40471312,38.21553566,7.641287707
-24.43270942,40.76514202,-6.280030298,-10.38718193,15.87261937,-17.94388903,70.32617744,-22.95677654,-5.912426329,42.19501399,44.94929343,36.2408057,-78.95787667,0.621296746,-9.815379125,63.72169645,38.15461196,7.457818126
-24.67506743,41.52145981,-6.488086106,-10.20379388,14.33638514,-17.56946994,68.66560603,-22.36449476,-4.617314834,41.06082683,46.34434061,35.70177587,-77.33667721,0.629349757,-9.3064114,63.1861261,38.10706558,7.364468538
-24.90526137,42.21487047,-6.719770014,-10.26954559,13.11346293,-17.20869052,67.16924251,-21.80391649,-3.684612226,39.85216017,47.81311583,35.06242196,-75.67755542,0.630919296,-8.78186227,62.71729986,38.1003074,7.298455015
-25.10950715,42.83318815,-6.947963498,-10.55437372,12.23933427,-16.88200268,65.81417427,-21.38118307,-3.062779688,38.53499698,49.34752861,34.31647209,-73.98110652,0.618853615,-8.250124057,62.32129463,38.14958187,7.254909945
-25.25731315,43.36570748,-7.109062097,-11.07775559,11.75858618,-16.63306658,64.54378476,-21.16538987,-2.716985574,37.10083658,50.93478538,33.49261171,-72.22485756,0.588426572,-7.699049907,61.96788652,38.27458133,7.221538261
-25.34741391,43.78765694,-7.200461436,-11.74509644,11.61181164,-16.42751967,63.25270565,-21.1373841,-2.512027651,35.51424825,52.56950901,32.5668162,-70.41608111,0.535266914,-7.130278048,61.63932666,38.47054063,7.179856635
-25.36922812,44.06517933,-7.179219547,-12.59714593,11.74031201,-16.29326316,62.0275941,-21.29727792,-2.380120841,33.75546393,54.20862615,31.52250028,-68.56006925,0.45931308,-6.543326484,61.37353211,38.72721918,7.135271741
-25.27724406,44.16542037,-7.002402796,-13.67807507,11.98691628,-16.36106894,60.93412329,-21.6717249,-2.170351645,31.85124303,55.82417527,30.37645995,-66.64818617,0.356509255,-5.920963822,61.14119402,39.03503738,7.066155984
-25.07286661,44.08948958,-6.666452015,-14.85187454,12.27741247,-16.55366947,59.88257961,-22.19872831,-1.859252017,29.83932533,57.40028899,29.15641982,-64.68730723,0.229913668,-5.263152659,60.95338408,39.38260161,6.953508532
-24.79398966,43.84419752,-6.228971662,-16.00452548,12.56309251,-16.94731512,58.69441071,-22.93468108,-1.274216977,27.71054993,58.9734522,27.83937653,-62.66979843,0.088893448,-4.573471459,60.79296617,39.74384018,6.778318516
-24.41822317,43.45229829,-5.720750262,-17.26732216,12.81654497,-17.42299479,57.60972933,-23.74792755,-0.485921126,25.48176573,60.56002394,26.40153831,-60.58546732,-0.046403125,-3.842497839,60.61243245,40.09308416,6.504158341
-23.9634198,42.97614892,-5.197723523,-18.57626363,13.00336225,-17.97841564,56.73456107,-24.60434812,0.501576578,23.17385379,62.19528369,24.81700032,-58.42648388,-0.126740322,-3.057053003,60.36894077,40.3868537,6.043290924
-23.43746835,42.45935304,-4.687762825,-19.87317647,13.16620497,-18.56940345,55.93574863,-25.45908846,1.75712198,20.75949672,63.88080183,23.06602588,-56.22066091,-0.185773132,-2.264111682,60.11352722,40.56091456,5.487992901
-22.85854844,41.93369092,-4.193011739,-21.23042523,13.27108361,-19.18227733,55.22576898,-26.04921242,3.110478916,18.17483376,65.60289464,21.071577,-53.97897445,-0.218556286,-1.452527763,59.80620868,40.59104758,4.7874041
-22.21625346,41.40627329,-3.699798949,-22.71841234,13.30226839,-19.7095738,54.79451691,-26.33624721,4.34333991,15.35616958,67.32697267,18.75654617,-51.69890575,-0.193331998,-0.591826022,59.37605169,40.44414179,3.909040984
-21.51445293,40.90509984,-3.241244917,-24.36433599,13.3657266,-20.10812449,54.72348968,-26.45353493,5.204160644,12.18985516,69.03100426,15.98710885,-49.4248757,-0.183712948,0.263451846,58.93754531,40.11331384,3.018927132
-20.76521527,40.44697376,-2.850668917,-26.14288602,13.53669037,-20.44215788,55.14259685,-26.64862681,5.564862112,8.53768125,70.67388486,12.57842269,-47.18885998,-0.158251708,1.154101759,58.43803718,39.62163495,2.105752153
-19.96437756,40.05923201,-2.482706348,-27.986958,13.73467513,-20.79521966,55.99925308,-26.97475885,5.4441409,4.376758159,72.18426417,8.537693224,-45.03133253,-0.155449646,2.056904836,57.90703002,38.99189388,1.222609655
-19.11471293,39.78638019,-2.110336627,-29.88925117,13.91163873,-21.18490323,57.06268674,-27.47408891,4.983406578,-0.183066035,73.53185807,3.984314026,-42.96797661,-0.158480022,2.961536099,57.26221307,38.25150078,0.353000444
-18.21795537,39.66560476,-1.722376745,-31.81073128,14.01047623,-21.60301565,58.07661969,-28.0603649,4.415001611,-5.151666863,74.71013062,-1.029537231,-40.95546616,-0.1694098,3.812777405,56.48514287,37.41091864,-0.479871455
-17.28347914,39.69354846,-1.30226047,-33.74913332,14.0130658,-22.04467831,58.8677795,-28.75388768,3.779943688,-10.71140675,75.66873306,-6.630367504,-38.94019359,-0.18468827,4.554441459,55.61046009,36.51051659,-1.315707913
-16.31018123,39.84833626,-0.852536798,-35.69112686,13.90676153,-22.51771365,59.47499855,-29.60848776,3.230824125,-16.85923089,76.33235409,-12.81233358,-36.87588458,-0.208711278,5.139250155,54.63835239,35.58751224,-2.076814332
-15.28130671,40.09581136,-0.350329056,-37.64938604,13.70540332,-23.00395304,60.06655787,-30.59237847,2.952297201,-23.41651499,76.61863248,-19.41173346,-34.75833465,-0.184587597,5.543318508,53.60376792,34.65599012,-2.771564265
-14.21371557,40.3889638,0.18966236,-39.60986783,13.41855573,-23.50804968,60.68307732,-31.47361542,2.953934993,-29.93035403,76.44456497,-25.93633918,-32.47390818,-0.149800884,5.667123596,52.43753994,33.73109083,-3.298000386
-13.09613747,40.68959456,0.7800428,-41.58051598,13.07299861,-24.02838424,61.22877822,-32.15003889,3.171871181,-35.7176335,75.78472551,-31.69438883,-30.09260182,0.027369726,5.525357018,51.15613096,32.81439925,-3.740595176
-11.930102,40.97378758,1.430548817,-43.55650991,12.69333714,-24.55935855,61.63090196,-32.59790032,3.504681107,-40.25778864,74.67522051,-36.15859382,-27.68423925,0.40682591,5.188110475,49.78697577,31.97243212,-4.137581641
-10.71227737,41.22552395,2.154997647,-45.5410788,12.27536638,-25.10429319,61.83170286,-32.83930319,3.89779406,-43.3826608,73.21017183,-39.15906642,-25.29719726,1.007866077,4.708528954,48.34467739,31.23124735,-4.491583802
-9.445117804,41.44872976,2.956211916,-47.54812804,11.8118764,-25.65734337,61.85355984,-32.90834601,4.288177365,-45.24871041,71.51064339,-40.86067701,-23.01550216,1.76241665,4.14793999,46.90403579,30.6581855,-4.76309764
-8.105751709,41.65526645,3.863492455,-49.57199699,11.30110741,-26.20108853,61.75900535,-32.86064437,4.703593308,-46.07910932,69.72437422,-41.54896495,-20.89910726,2.615790134,3.634560676,45.50961897,30.29696904,-4.942825442
-6.696591997,41.8626459,4.888166342,-51.61223115,10.73645474,-26.71770074,61.60097115,-32.75044533,5.197928721,-46.06902463,67.92623757,-41.44967983,-18.98053524,3.511634202,3.246188479,44.14641897,30.2007931,-5.024232854
-5.253201331,42.08576524,6.024518098,-53.66582941,10.1119016,-27.19637928,61.46098654,-32.62166165,5.638479096,-45.48485425,66.18859118,-40.81541166,-17.28633578,4.407302256,2.994444474,42.78473887,30.32593682,-5.014314795
-3.843275468,42.31804058,7.219556896,-55.7335674,9.438016569,-27.64159946,61.37912235,-32.49078562,5.928873083,-44.47474922,64.53194562,-39.41509286,-15.89551647,5.260662681,2.595459847,41.35439324,30.62909954,-5.09023975
-2.529313855,42.54782922,8.446855045,-57.75397354,8.704839276,-28.05918436,61.31450013,-32.3671912,6.090320469,-43.57374908,63.08935896,-38.07009752,-14.83113676,6.014610282,2.39515185,39.95812835,30.9923602,-5.331512935
-1.347904469,42.7745611,9.607199891,-59.68374754,7.974905417,-28.38644392,61.30657929,-32.23488151,6.151144997,-42.54540646,61.81121439,-36.6769886,-14.15964688,6.748234392,2.322599606,38.6424732,31.26725138,-5.667856049
-0.294401899,42.99798628,10.66835102,-61.4822028,7.290008368,-28.6032217,61.29745176,-32.10381153,6.178383228,-41.34942305,60.7028195,-35.15047701,-13.90006812,7.412092196,2.236333422,37.4518623,31.34986413,-5.886641441
0.733352462,43.19810438,11.73409557,-63.23383861,6.645854495,-28.73014421,61.29061519,-31.99211785,6.149912441,-40.05435967,59.72745311,-33.52344772,-13.90062619,8.019553551,2.113186324,36.36218963,32.01045275,-6.085724834
1.754899956,43.3653246,12.84102757,-64.96110307,6.047425822,-28.7877618,61.26784934,-31.88444638,6.054559532,-38.77259412,58.80795058,-31.87385667,-14.06394929,8.614058953,1.926471556,36.17572722,32.53512855,-6.397458102
2.76301488,43.49477691,13.97063162,-66.6558488,5.504177671,-28.80268902,61.22970447,-31.78592609,5.886971913,-37.70799917,57.88687611,-30.36223574,-14.26253309,9.197673039,1.67154782,37.15954808,32.97295349,-6.561116766
3.761801223,43.59132521,15.1267784,-68.33269523,5.00924557,-28.80635416,61.20653031,-31.71635469,5.653922416,-37.07820891,56.88862361,-29.16882533,-14.33621022,9.77391486,1.358512106,38.65791386,33.68587526,-5.895047297
4.780601577,43.67285173,16.26454784,-69.98787324,4.566004999,-28.77409865,61.20386537,-31.66765852,5.353039844,-36.95272811,55.70402649,-28.38127174,-14.17208055,10.36096673,0.968815716,40.47679667,34.28928731,-4.317544193
5.896579616,43.70621876,17.39355027,-71.67096528,4.192273876,-28.71480101,61.26390806,-31.63706048,5.019654844,-37.21843665,54.33970767,-27.9176567,-13.77370733,10.95640906,0.511930589,43.17208613,35.1876993,-2.788517
7.186022046,43.70155103,18.52468102,-73.39376756,3.908437668,-28.63173937,61.37857781,-31.59471581,4.653535519,-37.65665475,52.93858227,-27.64850399,-13.32186513,11.46035584,-0.001729742,46.46608855,35.34849578,-2.343307241
8.745637643,43.67115965,19.73874098,-75.18722003,3.721334264,-28.54222769,61.56422759,-31.52846626,4.236355786,-37.97429685,51.70833324,-27.39174691,-12.90356528,11.71230521,-0.481313607,49.83338717,34.68689865,-1.749542493
10.5825882,43.59569911,21.07430902,-77.02338892,3.626235052,-28.46284591,61.78746156,-31.43677829,3.80431918,-37.99104087,50.79287887,-27.00877563,-12.56566281,11.81632787,-0.817245517,52.79988832,34.38206689,0.058325726
12.66373794,43.38370873,22.50486601,-78.86645427,3.631776788,-28.40778788,62.04090302,-31.31856738,3.321012288,-37.69378843,50.2196396,-26.48119266,-12.25892646,11.95803212,-0.874212334,55.18750658,34.77550376,2.252653627
14.82405729,43.00041441,23.89742003,-80.68128944,3.716177604,-28.37777332,62.31307001,-31.17678375,2.797800127,-37.25412359,49.86919831,-25.92539771,-12.06648719,12.0160136,-0.901224614,57.40520896,35.15489948,3.866911077
16.97043302,42.43832607,25.17231987,-82.4325825,3.859267663,-28.37166843,62.58159055,-31.01846178,2.242228276,-36.6530896,49.57415969,-25.34949743,-12.02545245,11.9262204,-0.933179909,60.17562079,35.59282126,5.038502692
19.08329799,41.73763681,26.37446839,-84.122542,4.02513257,-28.37877544,62.85579958,-30.85055937,1.658291288,-35.87960679,49.28856398,-24.76902119,-12.40142512,11.47513879,-1.06598508,63.92172936,35.81376826,6.478109884
21.12135544,40.97583305,27.50471313,-85.7748641,4.219033501,-28.39936819,63.11310415,-30.68221686,1.085777585,-35.04105008,49.08771525,-24.28167015,-12.82475758,10.88411776,-1.07264496,67.1510491,35.87843884,7.909595702
23.07486559,40.20259451,28.62885906,-87.38897489,4.430516658,-28.42180066,63.36451285,-30.52282707,0.501588071,-34.25116569,49.07486901,-23.92406721,-13.01874554,10.75569832,-0.993244846,68.9352992,35.30182327,8.593700551
24.86461171,39.47441096,29.68180355,-88.95165849,4.673807984,-28.43996538,63.62056653,-30.38299409,-0.101662022,-33.74631981,49.30310214,-23.86983522,-13.41595338,10.60131713,-0.768239933,70.84986936,34.27467495,9.126800357
26.46781554,38.80684822,30.66110242,-90.4420209,4.942728912,-28.43088859,63.85974222,-30.26543226,-0.713377404,-33.63192515,49.74503212,-24.19090348,-13.78184714,9.630702085,-0.400042294,73.19949635,33.30288236,10.73446209
27.87109441,38.21047347,31.5960702,-91.83976956,5.224189919,-28.36222275,64.08272083,-30.17126803,-1.32223756,-33.85192162,50.27069429,-24.76577461,-13.89926096,8.093532673,0.049325503,75.71395806,32.59961871,13.08965158
29.10203258,37.70445733,32.51894699,-93.14001639,5.525205736,-28.21472613,64.26518287,-30.09575622,-1.915700243,-34.30199447,50.80939953,-25.45603771,-13.77544567,6.475572115,0.648512401,78.10947208,32.29860177,15.23553701
30.18290683,37.28240468,33.44082206,-94.33575719,5.853756147,-27.99208738,64.38629074,-30.03220491,-2.485132981,-34.84074594,51.3444631,-26.11724003,-13.7392644,5.081645029,1.310532251,80.21833416,31.6672536,17.03806042
31.17365707,36.90011694,34.36352116,-95.45088354,6.213960724,-27.71189685,64.46132041,-29.97922157,-3.047459439,-35.26306672,51.77339151,-26.61562598,-14.07564628,4.129528514,1.861263522,82.28665739,30.72919797,18.52179468
32.1468485,36.53014753,35.26634295,-96.49325141,6.6147138,-27.38425682,64.49244875,-29.93279823,-3.600184438,-35.49449652,52.02836747,-26.94520777,-14.54604693,3.563452382,2.271251006,84.14457645,29.67184406,20.00846574
33.15127634,36.16415802,36.15456472,-97.46179515,7.046496852,-27.01631521,64.48945756,-29.88767486,-4.131394641,-35.68198433,52.19806091,-27.28084625,-14.8083786,3.114171789,2.669814227,85.72963759,28.6719307,21.26762296
34.21474286,35.77812655,36.96555476,-98.37228444,7.535479274,-26.6383749,64.46205733,-29.84790872,-4.648657788,-36.06017485,52.41694841,-27.81845586,-14.85949003,2.378483522,3.075888173,87.48997747,27.87048672,22.45979169
35.26589252,35.3673438,37.65256993,-99.20563134,8.083827317,-26.27084877,64.40452159,-29.80871282,-5.132403784,-36.69768641,52.7494953,-28.55303271,-14.88289682,1.237755283,3.461257435,89.26668332,27.03601419,23.80800025
36.32155821,34.97526512,38.22645555,-99.97514792,8.65814855,-25.90646104,64.32769019,-29.77834458,-5.583613758,-37.60868759,53.15196035,-29.45667503,-14.89286996,-0.060709485,3.769478792,90.76232445,25.94816324,25.31864972
37.47090606,34.60128159,38.74425816,-100.6704259,9.269500658,-25.53339912,64.2290672,-29.75770543,-6.001736971,-38.66404949,53.60852632,-30.51890723,-14.80814181,-1.344612045,4.090661016,92.11801126,24.95492501,26.64439974
38.80186997,34.18837199,39.24824299,-101.2802117,9.907941249,-25.15822811,64.10617447,-29.74787181,-6.375053621,-39.46707732,54.16233607,-31.47366468,-14.7498063,-2.701657349,4.448793878,93.45344234,23.94413876,27.85802799
40.3142683,33.76231752,39.80114558,-101.8139303,10.55382761,-24.78075799,63.96639226,-29.74843618,-6.711990185,-39.97664416,54.74001237,-32.36247096,-14.75848969,-4.074145368,4.840653734,94.90352389,22.9107141,29.00305485
41.94729677,33.46721065,40.39273721,-102.2483209,11.18249966,-24.39233268,63.80265081,-29.7425602,-6.997260829,-40.26752282,55.2518972,-33.32529901,-14.83660934,-5.288063485,5.306391883,96.27475066,21.91269723,30.13369017
43.46742661,33.32982074,40.94780949,-102.560174,11.76741935,-23.98950152,63.61439478,-29.71488993,-7.220063474,-40.50446808,55.70410703,-34.25947616,-14.9464957,-6.340696068,5.77286906,97.43248313,21.00543528,31.14404374
44.68880936,33.29687341,41.42064319,-102.7699441,12.28309906,-23.58480099,63.39138383,-29.64255545,-7.381870924,-41.09534676,56.01686151,-35.34074399,-14.97053919,-7.323809054,6.206556758,98.65555104,20.37999669,32.05774584
45.60172844,33.3456199,41.86180557,-102.9044886,12.71658266,-23.17415189,63.12020729,-29.50729599,-7.471598056,-41.96819914,56.23110599,-36.4720376,-15.019647,-8.209683063,6.624877357,99.71767554,19.5881642,33.01922984
46.60048099,33.43450741,42.36497943,-103.1573542,13.23074598,-22.60787411,62.79847335,-29.30703566,-7.50178532,-42.79178743,56.45223918,-37.3196861,-15.2807006,-8.932631589,6.952336941,100.6959066,18.99793371,33.80134119
47.41631926,33.54510791,42.86222565,-103.3174246,13.67474212,-22.02158603,62.41986698,-29.03746418,-7.473186356,-43.37400606,56.70337468,-37.78558248,-15.73408496,-9.444362056,7.2067469,101.3978516,18.56122512,34.50800025
48.10983678,33.68908996,43.35673541,-103.3474223,14.05355765,-21.3851978,61.99175377,-28.69789259,-7.385965393,-43.59282035,57.00529328,-37.83812472,-16.35013447,-9.750403551,7.373185716,101.8405986,18.05453517,35.27284339
48.7035657,33.88518609,43.81977808,-103.2043011,14.36933752,-20.69482917,61.53476995,-28.29223992,-7.24484206,-43.39181455,57.26647013,-37.47812758,-17.04081796,-9.746553899,7.470119188,102.0302905,17.6808786,35.86021646
49.17947509,34.12249967,44.24384539,-102.8891411,14.58413656,-19.97839523,61.05604467,-27.82809354,-7.058109603,-42.85793261,57.27914615,-36.78235052,-17.64886835,-9.365267621,7.465665134,102.1135624,17.56783681,36.12552908
49.52155529,34.38710241,44.57507842,-102.44023,14.72964293,-19.23768303,60.5993359,-27.27776732,-6.890298238,-42.07042458,57.01260962,-35.75799126,-18.07982606,-8.667318408,7.258979857,101.9153628,17.65694169,36.19809348
49.82377675,34.63849679,44.84368663,-101.8948462,14.8209287,-18.60212531,60.08301197,-26.74653081,-6.688340907,-41.52973886,56.64974725,-34.96166648,-18.21087638,-7.916070475,6.986494076,101.6147277,17.85367807,36.08911025
50.12872755,34.84663133,45.05280172,-101.3223609,14.86843994,-18.05377463,59.56566471,-26.22042965,-6.492813657,-40.99191197,56.39235759,-34.36859712,-18.25053624,-7.26473447,6.638641278,101.2361307,17.87892512,35.90682675
50.4566639,35.04124103,45.18880107,-100.7060796,14.89814665,-17.60828372,59.06738617,-25.73729527,-6.325906715,-40.4786335,56.27133003,-33.90905078,-18.35254275,-6.597998213,6.272013159,101.1486029,17.8806884,35.55618253
50.81343047,35.25203768,45.26213637,-100.042272,14.9313184,-17.21327363,58.61291648,-25.28403493,-6.225016976,-40.02327846,56.21305976,-33.6075384,-18.57825325,-5.80720481,5.870356537,101.1709374,17.89731783,34.90240115
51.1560158,35.50743021,45.26421676,-99.31471989,14.99520726,-16.85513703,58.20621603,-24.88446038,-6.199044192,-39.75341143,56.11418098,-33.57257177,-19.00060032,-5.137427663,5.415109997,101.5204809,17.85890173,34.31291956
51.44510204,35.8030889,45.19947149,-98.52880674,15.09956222,-16.51969004,57.87127171,-24.54484067,-6.259886545,-39.73276401,56.0034074,-33.80707831,-19.3332659,-5.08804292,4.955461021,101.9954886,17.79961471,34.23411429
51.62410481,36.13595559,45.06359239,-97.66893553,15.25051536,-16.19987408,57.59334464,-24.27634995,-6.398747454,-40.03181992,55.94215348,-34.32895687,-19.21424794,-5.858525356,4.996878878,102.2453818,18.10141474,34.95437095
51.6607775,36.48575362,44.87095305,-96.73593529,15.44000123,-15.88590672,57.3697631,-24.08466277,-6.609397703,-40.60222845,55.95065775,-34.9764159,-18.54562814,-7.173994836,5.38944027,102.1418153,18.55233803,36.2212211
51.52266473,36.83920003,44.64994643,-95.72471536,15.65103057,-15.58510887,57.1538624,-23.9698461,-6.858933229,-41.38533166,55.99732364,-35.65419053,-17.83898889,-8.235954378,5.802252759,101.9350789,19.13438175,37.10350169
