Left_Ankledors,Left_Ankleprog,Left_AnkleRot,Left_Hip_AbdAdd,Left_Hip_FlexExt,Left_Hip_IntExt,Left_KneeAbdAdd,Left_KneeFlexExt,Left_KneeIntExt,Right_Ankledors,Right_Ankleprog,Right_AnkleRot,Right_Hip_AbdAdd,Right_Hip_FlexExt,Right_Hip_IntExt,Right_KneeAbdAdd,Right_KneeFlexExt,Right_KneeIntExt
-25.18322833,-20.75367833,67.96186439,37.62688645,-7.91140203,17.6668677,37.19386554,-1.021749181,-0.559661584,4.534614404,-29.55157239,43.0383613,71.4380598,21.72986751,44.15287111,39.04474263,-9.606444554,-11.80907426
-25.13308612,-20.69787236,67.98750456,37.69056294,-7.983878978,17.47435301,37.17419849,-0.942124722,-0.300720633,4.522168172,-29.54886399,43.03068439,71.38591482,21.2455965,43.5018662,39.24232086,-9.516206223,-11.73449965
-25.13461505,-20.60998821,68.04235095,37.76562296,-8.059910622,17.27340672,37.15066097,-0.859123264,-0.052648331,4.524124833,-29.51523807,43.01247634,71.30915421,20.81047026,42.84935744,39.44375391,-9.401548597,-11.58118141
-25.14582807,-20.51670829,68.09113448,37.83361897,-8.123609981,17.06085596,37.12908239,-0.769846074,0.204190143,4.543157233,-29.4524475,42.99118633,71.18198211,20.49534508,42.31235362,39.63813781,-9.339829558,-11.42430281
-25.1366537,-20.43655753,68.1705321,37.8935421,-8.190615943,16.83451026,37.12785188,-0.679508727,0.45977818,4.576721794,-29.3634638,42.98590311,71.03423446,20.27166809,41.75249763,39.82477085,-9.233940785,-11.1268988
-25.10791192,-20.35958058,68.27157893,37.93434601,-8.250505487,16.60558787,37.13778956,-0.618794919,0.680503383,4.627299809,-29.24865429,42.9887249,70.94034118,19.95868916,41.13531453,39.96428267,-9.074543225,-10.85060796
-25.04482048,-20.29260993,68.37387333,37.96343875,-8.304076935,16.35974439,37.1684629,-0.563645884,0.942344925,4.69263169,-29.11418719,43.00381924,70.84920501,19.69203149,40.52955347,40.08199803,-8.892984509,-10.50756023
-24.95225259,-20.27571493,68.3874313,37.97822527,-8.338898658,16.12697943,37.21954341,-0.475986239,1.278375378,4.765511053,-28.96748132,43.0410672,70.79213196,19.27907791,39.8964146,40.16951171,-8.74667043,-10.29978867
-24.88403598,-20.27287631,68.39164481,37.99015238,-8.374279064,15.91050808,37.28705323,-0.403341889,1.604990493,4.836494249,-28.80594767,43.09703974,70.7391395,18.6080209,39.03195791,40.29569708,-8.53842817,-10.10178572
-24.83647331,-20.28148541,68.43117829,38.00055104,-8.401378989,15.70493219,37.36458714,-0.359650788,1.909877653,4.91271208,-28.60753931,43.16314217,70.71126681,17.82972792,38.09864542,40.40283602,-8.301772582,-9.939139322
-24.78710048,-20.30082107,68.4784306,38.01710915,-8.461292408,15.4949725,37.4585171,-0.296344751,2.187606088,4.988530268,-28.39955222,43.24784957,70.66623089,16.97184595,37.1262067,40.53065198,-8.086611006,-9.824265226
-24.83782288,-20.27174662,68.53042348,38.03596229,-8.5246944,15.28242002,37.55950287,-0.26717842,2.30714271,5.068673235,-28.19468129,43.34728521,70.6478246,16.04891937,36.09564306,40.65120833,-7.846538822,-9.721936814
-24.99332769,-20.18655564,68.6080941,38.05175984,-8.624585178,15.05973781,37.66822255,-0.253025179,2.251863489,5.144426223,-27.9818404,43.45182064,70.64957736,15.01122642,34.93002428,40.78090163,-7.552917639,-9.590103706
-25.1720411,-20.09210108,68.67025807,38.06130224,-8.709880689,14.85452752,37.77640626,-0.234286306,2.169370223,5.217482787,-27.77245172,43.5564789,70.66397082,13.99282006,33.81157547,40.8987359,-7.284360897,-9.502871006
-25.34127885,-19.98208327,68.74624141,38.07042721,-8.797168039,14.6496234,37.8652602,-0.235019247,2.061952651,5.286897061,-27.59960381,43.66857497,70.66783016,12.9888608,32.73314403,41.03455594,-7.06334262,-9.451705758
-25.44211437,-19.91830183,68.77361903,38.07747233,-8.901204839,14.45581505,37.95386381,-0.25720709,1.924752459,5.349430386,-27.46336495,43.78218363,70.63014741,12.03496947,31.73660422,41.20443108,-6.917772593,-9.447397376
-25.4835747,-19.91291141,68.76367719,38.0841264,-9.004374476,14.27826784,38.05105004,-0.289024372,1.752339296,5.382495561,-27.33722489,43.89754055,70.56943707,11.17040073,30.87004,41.39128342,-6.846969776,-9.492908334
-25.56264578,-19.9112558,68.6697537,38.10044714,-9.141739802,14.1047806,38.13701648,-0.289468785,1.550407585,5.388126512,-27.2175139,44.00492829,70.49379599,10.38739177,30.11944484,41.59438878,-6.82320713,-9.564735182
-25.72387748,-19.84728288,68.57294783,38.12176981,-9.317153167,13.93090806,38.20523234,-0.26522087,1.309204212,5.364452815,-27.12589496,44.11247644,70.40222394,9.643529243,29.43554215,41.82164674,-6.842607382,-9.656345452
-25.8466421,-19.74255205,68.50252879,38.14942217,-9.508229897,13.78166781,38.23739271,-0.244842438,1.047672828,5.313281866,-27.06305054,44.21838095,70.29488148,9.010158167,28.88998181,42.06923421,-6.907834227,-9.76614141
-25.88429617,-19.66510315,68.4015633,38.18211388,-9.717101957,13.63303927,38.25209695,-0.207649732,0.790123802,5.23805759,-27.02602273,44.31535099,70.16726843,8.468276007,28.45078207,42.34454067,-7.004025279,-9.885250797
-25.90319867,-19.61436831,68.30285575,38.22304762,-9.930100768,13.49438702,38.26590123,-0.180114107,0.527611013,5.146045321,-27.02168632,44.40661875,70.04412054,8.007623614,28.09847847,42.62253935,-7.126239315,-10.00784955
-25.90970325,-19.55980123,68.18147777,38.25420798,-10.12524517,13.35153487,38.27557449,-0.14031684,0.302396003,5.035488613,-27.04368118,44.49889308,69.91673486,7.65717055,27.85490901,42.89912665,-7.276496336,-10.12738332
-25.95289102,-19.48665492,68.04545748,38.28544474,-10.29899731,13.22241036,38.27784604,-0.067347088,0.098576704,4.906278471,-27.06794578,44.58701569,69.79297979,7.40079404,27.70099715,43.16476041,-7.440287338,-10.24090311
-26.00787231,-19.38010924,67.87437478,38.32212474,-10.47131915,13.08503334,38.25945517,0.053263246,-0.055989364,4.763903067,-27.09930038,44.67721291,69.67922594,7.257470509,27.65060518,43.41903384,-7.62853299,-10.33575027
-26.08203975,-19.25626435,67.7258085,38.37412593,-10.65495942,12.9450486,38.21740011,0.156593362,-0.197385476,4.616136899,-27.13649057,44.7638918,69.56693959,7.206904598,27.69000008,43.65603617,-7.821413338,-10.40799265
-26.09918681,-19.15723009,67.56753986,38.42200755,-10.8572816,12.79969304,38.17592707,0.296700256,-0.272138613,4.465114906,-27.17740692,44.84946348,69.45286835,7.237830419,27.80353724,43.87289915,-8.025667739,-10.46219832
-26.07634913,-19.07138644,67.42831472,38.45591885,-11.07332566,12.63554166,38.15071955,0.457660507,-0.282919727,4.316945319,-27.2189172,44.93658309,69.35273223,7.306791841,27.95081379,44.06592684,-8.228729097,-10.49995022
-26.00583654,-18.99887743,67.36462316,38.47787419,-11.28089346,12.46775171,38.14276805,0.638619048,-0.232047073,4.170121282,-27.25607631,45.020262,69.25655425,7.427170785,28.14290454,44.23877459,-8.43063365,-10.52311669
-25.9186814,-18.9286065,67.36882798,38.49147566,-11.50035086,12.2869252,38.14657785,0.806886979,-0.193443381,4.027211585,-27.28527944,45.09931574,69.17601441,7.596677895,28.37824299,44.37883229,-8.626438425,-10.53164988
-25.92301049,-18.8382789,67.31827622,38.49782718,-11.72762803,12.10129661,38.15710064,0.972703188,-0.182025438,3.892710848,-27.31084506,45.17838893,69.11609986,7.788025342,28.63812025,44.48208908,-8.80346874,-10.52760581
-26.00707012,-18.69086578,67.26012347,38.50404694,-11.94091743,11.91110628,38.16363856,1.114145311,-0.202229933,3.767602364,-27.33059427,45.25874225,69.07884684,7.98484301,28.9090053,44.5544831,-8.961573224,-10.51593094
-26.12550409,-18.51703489,67.21283467,38.50358274,-12.13594861,11.71333088,38.16701887,1.247512023,-0.211741173,3.646889887,-27.34426209,45.34702311,69.0624542,8.164712436,29.1599389,44.59919636,-9.099051513,-10.48406752
-26.30765352,-18.32489653,67.17186969,38.5001946,-12.30103513,11.50399434,38.1632832,1.382977097,-0.205929693,3.53109796,-27.34727888,45.44749433,69.07318682,8.298904122,29.36450151,44.61307706,-9.2171849,-10.45335327
-26.43707055,-18.13493838,67.12879094,38.49699518,-12.42903064,11.31732545,38.13232985,1.490815073,-0.199453808,3.411751258,-27.33480849,45.55354433,69.10306576,8.399696343,29.53987754,44.60361006,-9.311230295,-10.41608787
-26.49334814,-17.98570064,67.0732211,38.48521999,-12.52452813,11.15411171,38.09960669,1.557545137,-0.188202104,3.287859836,-27.3142686,45.67813435,69.14153675,8.476953242,29.68409734,44.58452407,-9.404236268,-10.37774751
-26.554525,-17.83427429,66.9972077,38.48145273,-12.55697399,11.08881062,38.05810296,1.539954101,-0.239458729,3.155717467,-27.28403155,45.81206804,69.18869435,8.542531222,29.8235743,44.55870696,-9.479665206,-10.33651703
-26.63636757,-17.66834986,66.9252887,38.47966322,-12.52058462,11.13982909,38.00402641,1.413565414,-0.378502322,3.02103802,-27.24677489,45.96135921,69.24428407,8.573227996,29.94160095,44.53185732,-9.554833253,-10.3060964
-26.78311756,-17.4422638,66.87835461,38.47539008,-12.44652814,11.26125153,37.93876877,1.227799221,-0.592710238,2.887790604,-27.20461374,46.11724408,69.29193106,8.606031405,30.06988454,44.50924003,-9.622206834,-10.27714322
-26.94374569,-17.17545991,66.79409142,38.47311856,-12.39667657,11.41426113,37.83788269,1.063503498,-0.847194369,2.764300542,-27.15654153,46.27519636,69.33862227,8.610763803,30.1899202,44.48033204,-9.68017902,-10.24505342
-27.05772917,-16.91856452,66.71322337,38.47609993,-12.34382999,11.61078306,37.71788723,0.900156939,-1.086615502,2.651937842,-27.09714369,46.42191655,69.36709705,8.658160632,30.37344298,44.4519879,-9.735577637,-10.20975945
-27.18599159,-16.69416506,66.6443077,38.49340501,-12.30321303,11.82792641,37.60340918,0.717977107,-1.3601137,2.534171667,-27.03105621,46.56542323,69.40615285,8.671508775,30.54410565,44.42099827,-9.763190158,-10.16695379
-27.30702589,-16.46941916,66.5864949,38.51987428,-12.25800941,12.05410074,37.47892937,0.544325032,-1.636591962,2.420825633,-26.97393068,46.71977223,69.44494915,8.706309982,30.73767703,44.38916096,-9.784965414,-10.11733039
-27.46475719,-16.22938287,66.53954413,38.55596859,-12.18985319,12.29485505,37.34688563,0.396646305,-1.927846318,2.307120233,-26.89750249,46.86142793,69.50747352,8.811404222,30.9919965,44.33468448,-9.793904483,-10.05672001
-27.6456125,-15.97640601,66.49292862,38.58999394,-12.08690211,12.55481138,37.20469543,0.220372236,-2.2030549,2.19144901,-26.81555689,47.00740906,69.5741251,8.906418668,31.24161694,44.27814269,-9.786279025,-9.979863492
-27.7556594,-15.76261829,66.49409992,38.62867581,-11.9731349,12.79823601,37.05164333,0.041097861,-2.469133163,2.099996344,-26.74448214,47.16380555,69.63911186,9.010643717,31.48758826,44.22776811,-9.778291203,-9.895508705
-27.90227907,-15.50311934,66.39401342,38.67388429,-11.83096454,13.04398141,36.86543122,-0.100521951,-2.685821771,1.998208008,-26.67313986,47.32726685,69.71145299,9.157736505,31.77763252,44.17494932,-9.763257575,-9.804910801
-28.0801006,-15.22172444,66.27024362,38.72437289,-11.68917014,13.28436379,36.66981433,-0.216319459,-2.894925844,1.898795841,-26.60402469,47.48551355,69.78749316,9.285102014,32.0461787,44.12817233,-9.727114687,-9.698507531
-28.18000739,-14.94603511,66.1883276,38.76136261,-11.55155532,13.51606867,36.4657689,-0.325585763,-3.012709898,1.811985654,-26.51135684,47.64869761,69.86191525,9.379745112,32.28796876,44.06914245,-9.665772301,-9.574675554
-28.19256549,-14.71830633,66.18260601,38.79673863,-11.4168864,13.75215255,36.27383688,-0.412959127,-3.058946464,1.741726864,-26.39105122,47.81968548,69.93005862,9.465290536,32.51973814,44.00579844,-9.582738681,-9.433159601
-28.18071826,-14.53257934,66.21459258,38.82661552,-11.27847863,13.99386952,36.1052328,-0.495845798,-3.066780683,1.693579054,-26.25639068,48.00624642,69.99934396,9.546913017,32.75742861,43.9326136,-9.48178583,-9.28137402
-28.1595244,-14.33648763,66.09489434,38.85305795,-11.12390141,14.2534939,35.93356845,-0.441513668,-2.953725943,1.66983303,-26.10779702,48.20417151,70.06662595,9.601888443,32.96204001,43.86223359,-9.35142648,-9.100146676
-28.22433252,-14.11160897,65.92372915,38.87085341,-10.97655852,14.5144749,35.77633955,-0.346062332,-2.802516353,1.661353836,-25.93674147,48.41453864,70.11005385,9.657107235,33.17443214,43.79959039,-9.238964154,-8.919918489
-28.35260312,-13.8331451,65.93595257,38.87850877,-10.83248065,14.77725717,35.63318968,-0.403434381,-2.698872195,1.667558064,-25.75961948,48.63806188,70.14297294,9.71318462,33.37364103,43.74250106,-9.111115587,-8.707398913
-28.29741605,-13.65582101,65.97133757,38.87733047,-10.69824708,15.04535187,35.54654554,-0.346995634,-2.517096907,1.680020046,-25.57125774,48.86544681,70.16281053,9.767274258,33.57048468,43.69669633,-8.979314091,-8.488945877
-28.19065357,-13.5290496,66.03591806,38.85962236,-10.57896973,15.3084721,35.45085162,-0.414219133,-2.417391964,1.69793706,-25.36657793,49.09957651,70.14857379,9.782973197,33.740298,43.68313055,-8.853920587,-8.268555714
-28.2792875,-13.32381647,65.9614052,38.83363399,-10.48124544,15.55264243,35.37856604,-0.362341676,-2.237736365,1.716086808,-25.13959584,49.34557218,70.12463528,9.765969218,33.89424614,43.67525025,-8.739128768,-8.0593852
-28.38712426,-13.08020006,65.95463997,38.8096564,-10.37327546,15.80629151,35.2967289,-0.368380862,-2.100717175,1.736747717,-24.89091883,49.6037418,70.12974233,9.717065718,34.01815657,43.6429011,-8.589317187,-7.835248803
-28.46744856,-12.84815451,66.02115029,38.77222464,-10.27151559,16.02232668,35.22088775,-0.382683688,-1.944936816,1.767387572,-24.63363413,49.88127195,70.12500766,9.667934972,34.17465746,43.59901867,-8.474904547,-7.651187082
-28.55001068,-12.65217364,66.09283644,38.72272745,-10.18369416,16.21288225,35.17185738,-0.419315623,-1.802828604,1.815003462,-24.34011505,50.14553632,70.11406602,9.611837233,34.33558661,43.54496815,-8.33633055,-7.458310893
-28.62060735,-12.46908649,66.16557192,38.65666484,-10.12579831,16.36295265,35.14979975,-0.415898025,-1.626216962,1.861996459,-24.02213427,50.40900781,70.07700643,9.553327728,34.5192528,43.49890504,-8.222599898,-7.284447473
-28.67843761,-12.2274544,66.23867203,38.58503023,-10.08566879,16.50241383,35.09647749,-0.385023487,-1.431207925,1.924464316,-23.70436275,50.67106459,70.02336799,9.5950237,34.85312956,43.43954284,-8.180045937,-7.161152098
-28.71111511,-12.00243243,66.31820733,38.50819921,-10.05046064,16.64320741,35.05754002,-0.328297305,-1.203975959,1.98969232,-23.39050351,50.93074741,69.94497481,9.67882938,35.24508093,43.39574159,-8.166451913,-7.041951038
-28.71093886,-11.80415504,66.44275838,38.42684792,-10.02816303,16.77903241,35.02816524,-0.284984016,-0.985429489,2.05283097,-23.06600587,51.1741284,69.84410796,9.812412965,35.70618929,43.36271128,-8.188243839,-6.932202778
-28.71670318,-11.63120684,66.43886234,38.34387884,-10.00970656,16.91579721,34.9975058,-0.241714355,-0.762247679,2.092942033,-22.73117999,51.38803265,69.73079763,9.970606905,36.21373715,43.35321812,-8.201759266,-6.82819254
-28.79122923,-11.44336881,66.42702753,38.25855467,-9.992162651,17.04423848,34.98520242,-0.198075186,-0.532374228,2.142937417,-22.41281672,51.62569179,69.62273743,10.12350582,36.72156275,43.3526125,-8.253525153,-6.724375594
-28.89474975,-11.24682762,66.4708651,38.17877711,-9.972119058,17.17553487,34.99818812,-0.148688574,-0.305830939,2.205925577,-22.11088242,51.87610012,69.51257854,10.29967258,37.2571431,43.36896874,-8.318891718,-6.625574318
-28.9806385,-11.05143271,66.5471299,38.10377909,-9.955269411,17.30474295,35.01259236,-0.125368652,-0.114450341,2.275268734,-21.81645031,52.13171606,69.39074403,10.44945923,37.77214002,43.40581216,-8.403900377,-6.53624529
-29.02227348,-10.86111696,66.66330884,38.01897667,-9.957516894,17.40791987,35.02462472,-0.07536873,0.08944582,2.366416478,-21.53060725,52.38627843,69.26345692,10.57913329,38.27662187,43.441702,-8.505670621,-6.451742216
-29.0214698,-10.68733428,66.76957799,37.92911689,-9.959218394,17.49825656,35.03817219,-0.024483141,0.295774719,2.454104532,-21.25157511,52.61656554,69.13591859,10.70468105,38.78518922,43.48416312,-8.605213827,-6.362382677
-29.02215159,-10.50542923,66.82158009,37.82983305,-9.953738924,17.59141434,35.05311694,0.020185255,0.494183786,2.537636779,-20.98127144,52.82664975,69.02928531,10.87114085,39.34326416,43.51149006,-8.69186407,-6.267259633
-29.0531223,-10.33256749,66.79720333,37.73099536,-9.962953847,17.68147405,35.06058466,0.049044747,0.672541273,2.622035078,-20.72088079,53.01406194,68.92479976,11.06894865,39.96262962,43.53955826,-8.793142177,-6.175248482
-29.13486148,-10.13415458,66.80950832,37.62962308,-9.981512171,17.74787542,35.06522996,0.086497987,0.850528795,2.75888008,-20.50160687,53.17188873,68.80726058,11.26214693,40.59468419,43.58501276,-8.902708291,-6.087155986
-29.22862753,-9.941427185,66.87504155,37.52838813,-10.01063314,17.78523465,35.08784787,0.116573945,1.019168957,2.957630908,-20.33105421,53.27550649,68.69526987,11.50283083,41.28932486,43.62107041,-9.02114611,-6.000635224
-29.32761637,-9.736620563,66.98099347,37.42292394,-10.04429986,17.81888141,35.11565938,0.161624157,1.170719607,3.24111156,-20.31160029,53.1050479,68.58451652,11.79043129,42.04570407,43.64906813,-9.135200856,-5.908173105
-29.43849965,-9.492056898,67.1050101,37.31084369,-10.08154079,17.8312929,35.13993921,0.197081395,1.292075288,3.439340684,-20.30804683,52.82816875,68.46555046,12.16224592,42.89397881,43.6653105,-9.274757778,-5.818344189
-29.54793943,-9.226541397,67.1740525,37.1941652,-10.10377783,17.85015187,35.16213693,0.231235771,1.377651155,3.591543459,-20.29524519,52.54052361,68.34034861,12.62710374,43.83721588,43.67073013,-9.437343652,-5.733729844
-29.66822027,-9.019047422,67.15031838,37.07036667,-10.11653382,17.86682415,35.19161751,0.289334334,1.470065815,3.753338666,-20.29391484,52.26639539,68.23185277,13.14023954,44.82424167,43.65751676,-9.585416636,-5.648762541
-29.76286082,-8.799577928,67.09848381,36.93816836,-10.13060559,17.8804943,35.19644977,0.351507832,1.575814882,3.940910478,-20.3019654,52.00913638,68.13941083,13.60209418,45.769427,43.64109443,-9.706145637,-5.568494314
-29.90934174,-8.544119784,67.04371053,36.80479798,-10.14023585,17.89940068,35.2007444,0.452381277,1.669958689,4.176206606,-20.31815455,51.77060412,68.05605675,14.12192597,46.75901104,43.59340481,-9.804027955,-5.475144033
-30.03434929,-8.271969401,67.00435384,36.6660826,-10.14423869,17.90610331,35.20344354,0.548337296,1.778079861,4.439263775,-20.34875834,51.56003439,68.00294272,14.51775576,47.62166693,43.54494871,-9.86126797,-5.377561502
-30.19144963,-7.968050135,67.01712679,36.52863736,-10.12489473,17.93517426,35.2081035,0.595835785,1.799182085,4.71938273,-20.38860512,51.3863871,67.96709217,14.91291362,48.48449562,43.48251936,-9.914814643,-5.295458122
-30.24884317,-7.728812772,67.00024833,36.39678798,-10.09343275,17.98999324,35.18678905,0.595414727,1.765881975,4.997016853,-20.42998578,51.21237756,67.94273821,15.33046294,49.369947,43.39202414,-9.992172428,-5.231918726
-30.30047194,-7.463353513,66.91491317,36.26674972,-10.01730485,18.07427663,35.11581117,0.584814935,1.740894969,5.276341179,-20.48312364,51.02861139,67.91622542,15.84775339,50.34564887,43.27457581,-10.09222479,-5.174193292
-30.43394055,-7.164443033,66.70999489,36.13979665,-9.8994147,18.19738459,35.03248759,0.618659943,1.731582979,5.531099364,-20.52576203,50.84163691,67.88222723,16.44996746,51.39786981,43.13440216,-10.23209025,-5.160329015
-30.58052554,-6.85059406,66.56737723,36.01475313,-9.759537753,18.37795593,34.93987172,0.560044945,1.637449939,5.765590494,-20.569951,50.63851336,67.85292898,17.10213009,52.49599878,42.97511449,-10.37889209,-5.161998843
-30.77972452,-6.456100798,66.41465565,35.89177969,-9.618759264,18.56993615,34.82182093,0.525234748,1.491376959,5.962795257,-20.61487724,50.42250718,67.83024617,17.75834947,53.59383975,42.81837407,-10.5259715,-5.196834534
-30.90181107,-6.085283231,66.26127309,35.78847932,-9.470966646,18.76407159,34.68000106,0.494716523,1.325064597,6.124527279,-20.64744137,50.20351035,67.76491879,18.4584507,54.71563429,42.66902345,-10.73223338,-5.272807253
-31.00650309,-5.732684821,66.12041778,35.68058105,-9.30578285,18.97282177,34.53436389,0.41776537,1.114810392,6.281286906,-20.6879095,49.96962608,67.68930291,19.20934952,55.8818825,42.50880778,-10.93152708,-5.337832988
-31.09611602,-5.382329819,65.87066029,35.57163765,-9.145203737,19.14836882,34.38648488,0.354678004,0.911590669,6.394487126,-20.71000758,49.72867069,67.61009787,20.03443355,57.07552059,42.33126992,-11.12647886,-5.410329535
-31.22607583,-5.020771567,65.59360715,35.44822226,-8.999315641,19.2812073,34.25070782,0.302069155,0.722778529,6.500237646,-20.72560029,49.5034053,67.60380817,21.01303998,58.33723439,42.05857079,-11.24507923,-5.389013736
-31.39249271,-4.63968517,65.2896549,35.31667651,-8.853064885,19.40067895,34.1188542,0.280010594,0.540569939,6.596640951,-20.72693342,49.27781804,67.5747335,22.04413814,59.62260635,41.76104631,-11.35148501,-5.34095681
-31.55257381,-4.299278287,65.08847188,35.16565519,-8.741507368,19.47375557,33.99679457,0.284392034,0.371610099,6.687258574,-20.72996741,49.05602803,67.48503431,23.0903124,60.8902719,41.47322169,-11.48634921,-5.278023476
-31.67573263,-3.951194738,64.94156489,34.99754723,-8.624969283,19.54651717,33.86572717,0.270298,0.209031729,6.772439811,-20.75919511,48.8232952,67.37102528,24.16106653,62.12657291,41.19978267,-11.56443013,-5.139747917
-31.79174991,-3.590969439,64.74813976,34.81870739,-8.490751962,19.61213675,33.71694467,0.25421795,0.081786481,6.83265256,-20.84690494,48.55999073,67.26502696,25.16664178,63.22401462,41.000262,-11.51978536,-4.887635107
-31.93615111,-3.207608411,64.50809259,34.64725371,-8.366577236,19.69925147,33.54625894,0.233369661,-0.051143197,6.892430701,-20.97210065,48.3231094,67.21783841,26.24090878,64.36665426,40.76177744,-11.43655246,-4.620389681
-32.01591338,-2.824584068,64.2344917,34.47074606,-8.227945531,19.78550925,33.34116822,0.264373774,-0.053324395,6.994592838,-21.10686392,48.14693087,67.16490778,27.250679,65.41152926,40.52044892,-11.3761094,-4.331372757
-32.00806923,-2.512667332,63.91923653,34.27874075,-8.062122837,19.87053849,33.15565276,0.394316472,0.136785447,7.114674212,-21.23538654,47.996463,67.09605189,28.16584192,66.34025807,40.29846484,-11.32421158,-4.037138752
-31.90780232,-2.26965485,63.69775277,34.08934249,-7.873527638,19.96536665,32.9853984,0.455274807,0.456681767,7.235931332,-21.36759224,47.8577082,67.05596965,29.0336182,67.2181595,40.09459498,-11.22413107,-3.73437276
-31.92913025,-1.912900558,63.57739824,33.9024016,-7.720627,20.04552788,32.842782,0.51495802,0.765373152,7.345608258,-21.50345266,47.71739244,67.02974323,29.86952278,68.06557761,39.89961973,-11.10196261,-3.434127644
-31.99068858,-1.554734121,63.42695278,33.71912314,-7.571488556,20.10967921,32.72341363,0.644324548,1.135036284,7.443535218,-21.63323492,47.57303883,67.0315769,30.66667696,68.87206726,39.69600588,-10.96364181,-3.147199915
-32.09303452,-1.183365883,63.2604107,33.53790691,-7.453009039,20.16748306,32.61300446,0.764220769,1.445861844,7.532560643,-21.76769194,47.40896057,67.0384613,31.42688203,69.64490968,39.49330543,-10.81713489,-2.869525268
-32.2013469,-0.804902938,63.12445314,33.34584261,-7.398394017,20.19132048,32.52811646,0.846144115,1.68697334,7.61538909,-21.91665455,47.22705095,67.03674904,32.18954507,70.40992856,39.28141227,-10.67267913,-2.581738763
-32.29927645,-0.390307097,62.97165138,33.1544273,-7.359988293,20.21164927,32.41900063,0.910840823,1.878720299,7.673879143,-22.08482564,47.01258262,67.0211273,32.94698612,71.16660999,39.07569408,-10.52970039,-2.291006139
-32.36967774,-0.00766846,62.80923438,32.9592465,-7.293355274,20.23824417,32.30291055,0.950870702,2.085760275,7.713997474,-22.25981519,46.80502293,66.98768451,33.69413681,71.91064917,38.88377928,-10.39426752,-2.007879262
-32.43898312,0.360146096,62.63476298,32.75972827,-7.195164261,20.26484939,32.18072446,0.961105797,2.321554778,7.721963326,-22.44085582,46.61781536,66.94191654,34.42073145,72.64270757,38.71084011,-10.26191752,-1.730550483
-32.48573711,0.769433435,62.41034579,32.56990811,-7.132891969,20.25648452,32.01561015,1.03413273,2.584939057,7.712165432,-22.61571581,46.48095077,66.88905141,35.08780443,73.32966169,38.55612354,-10.13119296,-1.46197448
-32.58450727,1.192442846,62.17969577,32.39166464,-7.061863053,20.27556645,31.83437988,1.067500628,2.816423501,7.663304192,-22.78079849,46.3850232,66.84345686,35.68820203,73.96201651,38.42726766,-9.983437148,-1.209728005
-32.73617459,1.627031218,61.97266111,32.23258452,-6.95566325,20.34212833,31.65130464,1.096267904,3.02057955,7.587871794,-22.94393538,46.34310369,66.78094322,36.27874772,74.58965262,38.32397228,-9.848265168,-0.97187874
-32.89161254,2.06689216,61.76197861,32.10720335,-6.854756524,20.48433256,31.44917117,1.100218147,3.126390675,7.497999221,-23.0927954,46.35155927,66.71125625,36.8448798,75.19415574,38.23475015,-9.738522804,-0.748437911
-33.02785765,2.516321934,61.57435043,31.98059814,-6.797775726,20.60080402,31.26411032,1.152453022,3.231593997,7.396777207,-23.21919611,46.39044224,66.63842696,37.36629582,75.74324791,38.16127977,-9.635093986,-0.54950301
-33.1639359,3.050020568,61.4006823,31.86668024,-6.760900234,20.72898518,31.0326575,1.15210923,3.219386444,7.273355711,-23.33433522,46.4267606,66.55763488,37.83560914,76.23301748,38.10418289,-9.536032212,-0.363530258
-33.2473937,3.563332106,61.24494837,31.75554771,-6.724908558,20.85606812,30.80124364,1.157768957,3.209724868,7.056968322,-23.42007746,46.45835593,66.45103379,38.26961595,76.68034496,38.05587071,-9.44739274,-0.191473068
-33.25489871,3.979159877,60.84742288,31.63781063,-6.705482304,20.97041441,30.5865371,1.409939141,3.374499867,6.725645689,-23.28083378,46.67540649,66.3268688,38.67837916,77.10429337,38.00577063,-9.372802979,-0.024016035
-33.28425534,4.374643168,60.41342126,31.51623785,-6.701225231,21.06190836,30.38625099,1.705652282,3.553894252,6.459760998,-23.12811169,46.91145602,66.1806482,39.08645465,77.53729967,37.93215163,-9.326084954,0.151820487
-33.48276062,4.880717861,59.95937618,31.38611575,-6.702050152,21.15652256,30.17616022,1.925459276,3.485721782,6.233663616,-23.00834318,47.09216323,66.02716311,39.51184676,78.00114375,37.84109783,-9.269472063,0.333843116
-33.71600867,5.391938873,59.50761161,31.26321712,-6.73941784,21.23194321,29.99371743,2.200882213,3.375204128,6.094255994,-23.0225849,47.11618428,65.86136226,39.94892962,78.50009375,37.74993245,-9.207136688,0.517729994
-33.95819544,5.920211492,59.08919,31.15741581,-6.7820721,21.32210193,29.79360722,2.421692072,3.225097874,6.117124508,-23.12766859,47.08410805,65.68610269,40.41119554,79.03376386,37.66550511,-9.13820451,0.71772285
-33.96660078,6.40703115,58.81019386,31.0560637,-6.791061336,21.45615823,29.49834643,2.548374515,3.190104215,6.197224282,-23.22155116,47.05757943,65.502714,40.85597847,79.55806169,37.60410546,-9.057725234,0.912226287
-33.74483112,6.724776575,58.671387,30.97161547,-6.773303318,21.65200703,29.20423215,2.669319062,3.246511592,6.230722001,-23.28241976,47.00386169,65.3455552,41.25194352,80.04152985,37.56262464,-8.959984292,1.080937603
