Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_Hip_IntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_KneeIntExt,Left_AnkleRot,Left_Ankledors,Left_Ankleprog,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt,Right_AnkleRot,Right_Ankledors,Right_Ankleprog
72.33367672,11.90309583,52.43729844,-92.46072012,17.00282048,-9.249956007,80.17083406,-18.94016558,-22.84454991,104.8982541,26.06323627,106.9680775,-87.64578976,-27.66438188,12.84407641,79.16279355,18.58485667,17.31389396
72.35552226,11.88410321,52.45353691,-92.50184063,16.99382166,-9.241967599,80.19363661,-18.93309596,-22.84674766,104.8609626,26.09022683,106.9702695,-87.6107558,-27.68551397,12.8017136,79.10705253,18.48000615,17.29843283
72.3169754,11.85895974,52.47156462,-92.50599986,16.97434589,-9.282605806,80.20769433,-18.9251151,-22.84892072,104.7754757,26.07380332,106.9620009,-87.57934712,-27.71867447,12.72683748,78.97587137,18.61190924,17.21218596
72.27872929,11.90933869,52.47116611,-92.43865611,16.96888295,-9.279935954,80.20124915,-18.93282858,-22.84164072,104.7560606,26.11478253,106.9728463,-87.55089829,-27.71695912,12.70573842,78.89072027,18.72636051,17.18111586
72.27615003,11.93637278,52.48199699,-92.37558336,16.97241496,-9.251307738,80.16116777,-18.9367972,-22.83508808,104.8079686,26.17124372,106.9906452,-87.5146413,-27.69116749,12.7539974,79.10971602,18.80695185,17.19169151
72.23401196,11.93078895,52.47848278,-92.3643237,16.96910362,-9.286733803,80.15115714,-18.95231914,-22.81753015,104.7401896,26.12073169,106.977723,-87.54878642,-27.71841888,12.70454658,78.93036336,18.82306239,17.19351178
72.23453889,11.93341152,52.46865796,-92.3975876,16.99355374,-9.299425435,80.17266781,-18.95276901,-22.8341265,104.7460768,26.13746383,106.9759824,-87.53123164,-27.72046288,12.72579815,78.81531103,18.79170294,17.21156903
72.2822138,11.91925331,52.46556876,-92.44874184,17.02900487,-9.274896756,80.2124366,-18.94316377,-22.86524025,104.7450735,26.18097073,106.9817663,-87.48945256,-27.73147831,12.72789461,78.92834579,18.92592883,17.11508378
72.31949111,11.946902,52.49262594,-92.42665334,17.00405643,-9.213708983,80.20457273,-18.9312609,-22.85636022,104.717026,26.25247381,107.0634437,-87.40765796,-27.82436173,12.66594124,78.95589862,18.90304274,17.26334838
72.33131342,11.97758329,52.51647999,-92.39075638,16.97608348,-9.175435382,80.19895831,-18.91681584,-22.85684389,104.7416985,26.29859246,107.1448047,-87.35601473,-27.89757263,12.65954539,78.86432149,18.86525879,17.35402468
72.30366269,11.97547459,52.52994844,-92.4018705,16.9600154,-9.231125018,80.21322363,-18.96002774,-22.8548608,104.7495618,26.34383425,107.2226611,-87.29952803,-27.96835953,12.66042909,79.0240711,18.9541049,17.27447634
72.30940369,11.9928347,52.53613293,-92.42267456,16.96005166,-9.231627025,80.2439612,-18.97257042,-22.86749243,104.6966843,26.21326715,107.1635774,-87.45388359,-27.93089111,12.66134791,79.23686928,18.9098203,17.27060095
72.26701383,12.02169745,52.53661303,-92.37259731,16.9714617,-9.255168321,80.24176688,-18.98811958,-22.88526123,104.6835607,26.20453121,107.1443387,-87.44651866,-27.92040154,12.64984044,79.11347045,19.00793972,17.20951425
72.28375988,12.06810582,52.56504184,-92.32523028,16.92864125,-9.202230109,80.23206141,-18.97835976,-22.86404584,104.6821951,26.20855853,107.1108228,-87.44402126,-27.88926003,12.65084597,79.09015234,18.94861901,17.15373958
72.24119305,12.10165071,52.58916236,-92.26541256,16.87378025,-9.206048669,80.20132942,-18.97369686,-22.83776579,104.6966968,26.13275287,107.0578392,-87.530828,-27.83179604,12.70289826,78.9518917,18.90777351,17.16527606
72.18660396,12.14842548,52.64246877,-92.19716706,16.81909738,-9.199749118,80.20728605,-18.96260635,-22.84600225,104.6853463,26.15303502,107.0329525,-87.51092624,-27.80001635,12.70247387,79.04427268,18.8395939,17.23469489
72.25825674,12.12940096,52.7342227,-92.25783821,16.73680857,-9.173399116,80.18365038,-18.9668574,-22.8042016,104.7250057,26.17997475,107.0959369,-87.49394421,-27.84234895,12.7227174,78.94707444,18.94735073,17.16733372
72.30287475,12.20666326,52.77759143,-92.21336826,16.70664704,-9.090166254,80.16753855,-18.95908076,-22.77021315,104.7751566,26.20408548,107.1523681,-87.47506819,-27.87175661,12.76038904,79.03007092,18.75630115,17.29147521
72.29445537,12.20387524,52.76463409,-92.21217385,16.7217821,-9.099388173,80.13795923,-18.94544418,-22.74134643,104.8301059,26.18248934,107.1436809,-87.5168436,-27.83492842,12.82947124,79.07069046,18.82769018,17.41596134
72.3019531,12.16378796,52.76125794,-92.26906227,16.72573836,-9.116027576,80.17231106,-18.94508123,-22.74259175,104.8221673,26.12317044,107.1205614,-87.58572195,-27.80755229,12.86436622,79.02718483,18.89483448,17.47684575
72.32987559,12.10510501,52.76108908,-92.31629483,16.74021359,-9.112644169,80.15806959,-18.92102136,-22.76219842,104.7635522,26.13463582,107.1168244,-87.56499623,-27.83789121,12.79665607,78.93464083,18.89542618,17.33140335
72.32074507,12.10428621,52.74472591,-92.30432791,16.76464364,-9.098495983,80.15085808,-18.91367067,-22.77751315,104.790094,26.17147817,107.1647762,-87.51698327,-27.88056393,12.81343701,78.89643482,18.73456711,17.27761033
72.27114763,12.13298445,52.71792492,-92.24410431,16.78064453,-9.131942703,80.13069106,-18.942554,-22.7721627,104.8112099,26.20804229,107.2100984,-87.4786336,-27.92330485,12.8179794,78.99473937,18.83988802,17.1555868
72.24529768,12.15959757,52.81826153,-92.1953695,16.67258861,-9.121770342,80.12113026,-18.94754132,-22.76804717,104.8609594,26.26194339,107.2715048,-87.44507029,-27.94542468,12.8551641,78.97937454,18.85237903,17.12422383
72.30535039,12.21730273,52.9142825,-92.12608363,16.59847051,-9.018067364,80.08595717,-18.95298862,-22.77059157,104.8589815,26.19539937,107.3181197,-87.52119381,-27.97486958,12.87755559,79.06027788,18.65679365,17.2295268
72.31945601,12.19172846,52.92085309,-92.13631789,16.59958933,-9.027330438,80.06405995,-18.97224154,-22.76960787,104.9032338,26.21537034,107.3784565,-87.52152863,-28.01736344,12.90561143,78.95715408,18.76089997,17.19040581
72.3827712,12.17186094,52.92412284,-92.18333053,16.6106917,-8.992474101,80.0757078,-18.97561966,-22.76798573,104.9076843,26.11565697,107.318068,-87.64056207,-27.95828088,12.94832496,78.91389212,18.86708792,17.17009609
72.38073931,12.16603252,52.92445219,-92.16945909,16.62522744,-8.975117993,80.06121982,-18.96359159,-22.77926015,104.8898879,26.09281764,107.2836035,-87.67022375,-27.93369796,12.93558063,79.01693716,18.85870528,17.23088207
72.36897362,12.13127286,52.9362584,-92.16441283,16.60285773,-9.005908711,80.02701782,-18.95171383,-22.77340478,104.9105202,25.99861891,107.2472254,-87.78279664,-27.88842431,12.999779,78.96110053,18.81407975,17.31949242
72.4063452,12.10743421,52.94044548,-92.19966731,16.59009971,-8.995706999,80.02777033,-18.93834187,-22.76219059,104.9346827,25.93686313,107.219345,-87.85042962,-27.86467853,13.03141576,78.92941305,18.63970857,17.4613279
72.40802373,12.09692804,52.97026041,-92.23047736,16.5772359,-9.016138136,80.05608413,-18.95025645,-22.77905711,104.9093611,25.91568979,107.1618731,-87.8664978,-27.83756909,13.00785697,78.83876727,18.68275529,17.41185457
72.41807493,12.10788963,52.99652925,-92.24609179,16.57109687,-9.030385152,80.08393067,-18.96302138,-22.81357718,104.9155892,25.8963748,107.1163746,-87.89803723,-27.80323049,13.00985071,79.01445034,18.64798613,17.39595361
72.38448737,12.11438296,53.0219815,-92.24149747,16.55443299,-9.085199769,80.10043709,-18.993519,-22.83550087,104.9343661,25.95690901,107.1020466,-87.83139705,-27.79048185,13.00771103,78.94724931,18.74595048,17.33675311
72.42893959,12.24350327,53.13903709,-92.13965498,16.46939217,-8.998657542,80.10991945,-19.02311127,-22.85865752,104.9740429,25.94724532,107.1235415,-87.85478496,-27.77603139,13.01868971,79.01691514,18.85452614,17.2270587
72.45375258,12.33633719,53.26127707,-92.04107411,16.37432518,-8.949289432,80.09866522,-19.04731377,-22.87600241,104.9925508,25.97818455,107.148698,-87.82096239,-27.77701664,12.99862598,79.01930842,18.95585083,17.12661096
72.45857722,12.26262321,53.23060141,-92.13529872,16.39605946,-9.021990487,80.13294868,-19.05676874,-22.86885989,105.0186665,25.98944336,107.1727577,-87.82541806,-27.78401604,13.00732934,78.92949313,18.79236716,17.21517673
72.48499341,12.21052464,53.19430835,-92.2037302,16.44582588,-9.031412749,80.14248294,-19.05048483,-22.89249884,105.0113641,25.94660623,107.1848765,-87.86874721,-27.80384695,12.97854523,79.1099693,18.67547546,17.22770659
72.49352803,12.1817947,53.15296525,-92.21398525,16.49684344,-9.051508201,80.14037233,-19.06410294,-22.90635176,105.0629347,25.93526197,107.202831,-87.88388981,-27.82077562,13.03996648,79.07099569,18.60343715,17.27131813
72.49593669,12.20029014,53.1593406,-92.21161771,16.49458138,-9.046463845,80.15255374,-19.06819864,-22.92562869,105.0453113,25.97204696,107.2233609,-87.8278374,-27.87093831,13.01298248,78.93621809,18.71415212,17.27677161
72.50308404,12.24885048,53.15105277,-92.17098762,16.51005625,-9.019129234,80.16941947,-19.08493535,-22.93698978,105.1433957,25.97693964,107.2326218,-87.81635843,-27.86528394,13.10822098,79.09830274,18.83078207,17.2723836
72.5191607,12.24170957,53.14130938,-92.18285603,16.51015029,-8.990520461,80.17537568,-19.05837897,-22.94348184,105.1205301,25.94029286,107.1378621,-87.85180279,-27.78385162,13.10694597,79.03563899,18.90621109,17.14009756
72.56082215,12.28901584,53.11693208,-92.1477516,16.52924574,-8.929212592,80.17108731,-19.05076693,-22.91828953,105.083242,25.86328902,107.0415338,-87.92709854,-27.70409089,13.10002527,79.12770524,18.72578097,17.16036146
72.58499043,12.29011502,53.10693407,-92.14728696,16.53415997,-8.89835803,80.16726308,-19.0198727,-22.90498083,105.0335048,25.89741724,106.9870764,-87.86480712,-27.68335436,13.0309447,79.20090781,18.70203029,17.09963119
72.61661827,12.30390216,53.12781949,-92.14616512,16.53368195,-8.852966526,80.19839675,-19.00159577,-22.93288593,105.0359967,25.9030522,106.9372905,-87.85067622,-27.64530778,13.02508335,79.06933081,18.78106181,17.05131022
72.65434974,12.36327554,53.13124199,-92.10385935,16.54527505,-8.801069486,80.22419797,-19.01508109,-22.94129542,105.0006059,25.89493716,106.8869301,-87.84492572,-27.61986805,12.98399133,78.9874755,18.68806855,17.11189017
72.70009611,12.39218609,53.14852832,-92.06804385,16.53346893,-8.745751342,80.21276296,-19.00533254,-22.94572607,105.030642,25.83506358,106.7884253,-87.91836382,-27.51518966,13.02504668,78.86524787,18.68084222,17.11199596
72.70062817,12.4141321,53.15918932,-92.02920454,16.50656399,-8.742802811,80.19923987,-19.00033111,-22.93548774,104.9967709,25.7503126,106.6761215,-87.99922757,-27.42844997,13.01410282,79.05481985,18.71153551,17.07142381
72.70187764,12.44761858,53.16397982,-91.98853558,16.49255539,-8.711928002,80.18083352,-18.99190643,-22.92915057,104.9915353,25.700845,106.5829253,-88.07510047,-27.32986327,13.02841948,79.01609291,18.68341179,17.16662027
72.71251109,12.37903121,53.16693611,-92.07043184,16.47863203,-8.761700551,80.21348526,-18.98866335,-22.92864719,105.0396169,25.7312803,106.5729232,-88.03857819,-27.29410807,13.05631628,78.9671815,18.82058048,17.10864869
72.68829211,12.32999435,53.16546797,-92.1081447,16.46332417,-8.824371145,80.21265234,-19.00823775,-22.916292,105.0391625,25.79036564,106.5695543,-87.98320795,-27.28407134,13.02394321,78.84993665,18.71846603,17.19900797
72.63169358,12.30245766,53.1287351,-92.1359299,16.50262482,-8.930170429,80.23780085,-19.04718714,-22.93793436,105.0274001,25.79325397,106.5833341,-87.97110108,-27.31033635,13.00211676,79.04680782,18.71140511,17.19014379
72.63039456,12.26161376,53.08663507,-92.1992838,16.55526637,-8.998218292,80.26799237,-19.0962337,-22.95808109,105.0748524,25.83456977,106.6008555,-87.93335935,-27.32200838,13.02493498,78.98166684,18.84611175,17.11004274
72.60381641,12.23721059,53.04291571,-92.23507695,16.60805375,-9.060874763,80.30930205,-19.12158076,-22.99220243,105.0918163,25.88337139,106.6156385,-87.87404002,-27.33868984,13.04280855,78.96241894,18.87725442,17.10432428
72.55814187,12.19226802,53.02579417,-92.24320881,16.60145056,-9.108274841,80.27296474,-19.10293752,-22.97320108,105.0575615,25.96470491,106.6470609,-87.75704554,-27.3850452,12.99963424,78.873216,18.87114263,17.12877341
72.50732678,12.1666701,53.0008573,-92.23898993,16.60160602,-9.14074522,80.26104578,-19.07122793,-22.95805463,105.08473,25.97800346,106.6584586,-87.75113513,-27.38804555,13.03446436,78.79701643,18.79173152,17.20379017
72.49890876,12.19929602,53.02951972,-92.18347026,16.5640469,-9.134117338,80.2371866,-19.09352298,-22.93016848,105.1000405,26.0457407,106.7308372,-87.67869904,-27.45190755,13.02020671,78.99624768,18.68748923,17.34141117
72.45882232,12.21355811,53.0594165,-92.12299388,16.52398208,-9.144197875,80.21793663,-19.0782954,-22.92135156,105.1032065,26.09151549,106.7980429,-87.61789921,-27.51419169,13.00779663,78.89887799,18.79844798,17.29885086
72.45224962,12.20972012,53.09568581,-92.11693473,16.47740869,-9.149157461,80.20186998,-19.08482004,-22.89973744,105.1142997,26.10674792,106.8578222,-87.60836997,-27.56035822,13.0131681,78.89820504,18.8888198,17.29438338
72.39269387,12.1965228,53.08317996,-92.12230211,16.45895086,-9.224339088,80.18663382,-19.1298092,-22.87373068,105.0698076,26.05009684,106.8047716,-87.66460615,-27.52523038,12.99276621,78.801528,18.82228828,17.37261569
72.40599809,12.16199834,53.0796439,-92.17905037,16.45607301,-9.232183871,80.19560986,-19.12493675,-22.874986,104.9755724,25.9778762,106.7541538,-87.73295879,-27.50406245,12.95099336,78.6997612,18.82685857,17.39706146
72.37025359,12.14427582,53.05356016,-92.19082701,16.45013853,-9.262598381,80.18110313,-19.11364038,-22.85537852,104.9448016,25.93382553,106.7486471,-87.79441889,-27.50503306,12.97002988,78.88102021,18.94661453,17.33709801
72.32057185,12.10450283,53.04587289,-92.22194374,16.43633957,-9.300641153,80.19314967,-19.08450883,-22.84341453,104.942427,25.96300658,106.7668746,-87.77403256,-27.51590083,12.97855512,79.08413757,18.92950386,17.37957343
72.30101552,12.06832779,53.03760571,-92.2615516,16.42687395,-9.319751269,80.19128326,-19.05676277,-22.83260943,104.9610381,25.93967991,106.7734216,-87.81848604,-27.52403891,13.01261979,78.98357948,19.01147677,17.34359174
72.28115867,12.02666746,53.02719054,-92.31242342,16.43666073,-9.378681865,80.2071102,-19.06972134,-22.82395578,104.9811579,25.97920655,106.8354759,-87.77211231,-27.58672514,13.02661632,78.89276864,19.02440207,17.35578281
72.28753731,12.04631914,52.99485427,-92.30823194,16.4839925,-9.36096453,80.22693004,-19.07312392,-22.82343305,105.0312641,25.99843466,106.8897534,-87.74584031,-27.63296983,13.07290455,79.08368367,18.90775714,17.43658597
72.25011959,12.01914319,52.96899842,-92.34008469,16.50606961,-9.428692948,80.2145998,-19.08925787,-22.80014299,105.0157937,26.02506366,106.9227679,-87.70058441,-27.67255134,13.05545424,78.98541527,18.91827873,17.55884297
72.26638064,12.00718781,52.9404913,-92.35662763,16.54456917,-9.458465849,80.19792521,-19.11644185,-22.77069716,105.022444,26.0180747,106.9489376,-87.71183703,-27.68928462,13.07714273,78.92337992,19.01116526,17.61618421
72.27850144,12.01508927,52.90764959,-92.38336996,16.59220453,-9.445722882,80.2330616,-19.09531463,-22.76180301,105.0629935,26.0144946,106.9755929,-87.71706335,-27.70663687,13.11418525,78.83148289,19.05421601,17.54888418
72.23869493,12.01817514,52.88749947,-92.31523053,16.57636664,-9.468701229,80.17547504,-19.09509557,-22.72897709,105.0168233,26.02255824,106.9991845,-87.68721901,-27.757937,13.07026059,78.77610596,19.17793365,17.45185027
72.21841524,12.00557669,52.87299764,-92.30925143,16.56351531,-9.468488264,80.14471405,-19.07468849,-22.710901,104.9914205,26.01559281,107.0190735,-87.68494482,-27.79862403,13.04926811,78.98596306,19.12272554,17.47338845
72.18051137,12.02364549,52.85580876,-92.29341482,16.56224315,-9.464765826,80.15349106,-19.03659092,-22.71137176,104.9561426,26.01217617,107.0018529,-87.68405875,-27.79982918,13.02766719,78.88196954,19.11850166,17.30524821
72.1722104,12.04888527,52.83915393,-92.25783474,16.5689432,-9.44944115,80.15256273,-19.03301289,-22.68975632,104.8737866,26.06503903,107.0035306,-87.61132871,-27.83674611,12.93100696,78.75486148,19.09396447,17.19667629
72.17900569,12.07691669,52.82076728,-92.21418814,16.58768985,-9.409247732,80.1304342,-19.02098134,-22.67595215,104.8401108,26.08969829,106.9980548,-87.57535708,-27.86347025,12.88656111,78.93873604,18.98096623,17.25474191
72.22389619,12.05863202,52.81891984,-92.26339268,16.58801153,-9.379933993,80.16578846,-19.0129717,-22.67580361,104.8426388,26.12077669,107.0626359,-87.52088478,-27.9487109,12.86271214,79.11102004,18.83727144,17.3408701
72.27009036,12.06926467,52.80702497,-92.27736272,16.60108505,-9.325879069,80.18536489,-19.00038898,-22.67732818,104.8689542,26.1291423,107.1222311,-87.50009327,-28.01893988,12.87178316,79.02167227,18.95222682,17.27984762
72.30457103,12.14739489,52.84349,-92.2015395,16.56230464,-9.23624156,80.17481712,-18.99124859,-22.67439049,104.9044116,26.13213381,107.1308805,-87.50506994,-28.00933738,12.89727952,78.89071734,19.02025056,17.25036212
72.35055937,12.2090092,52.88536504,-92.13844293,16.51866776,-9.164016588,80.14752441,-19.00256171,-22.66264523,104.8633202,26.13661586,107.1406953,-87.48783039,-28.03478377,12.84009431,78.93599473,19.091314,17.2222522
72.34707433,12.235019,52.93343875,-92.10705716,16.46097542,-9.134958477,80.14181167,-18.98713789,-22.63789989,104.8615102,26.13143922,107.1477836,-87.477256,-28.04895738,12.83216107,78.77265776,19.04683956,17.29357418
72.35577217,12.18431019,52.96745884,-92.1697207,16.43141396,-9.155311189,80.15422278,-18.96744844,-22.63965447,104.8536886,26.11685153,107.0609564,-87.49892574,-27.97297625,12.82615693,78.74754032,18.97776772,17.40717059
72.37726029,12.18471259,52.98289785,-92.17409029,16.42530779,-9.141459104,80.16467008,-18.95933145,-22.63552861,104.6974705,26.12335412,106.9881891,-87.44940987,-27.95843213,12.69527762,78.94647025,19.07635711,17.44286442
72.42606825,12.14401784,52.95614712,-92.24074493,16.47434439,-9.131407513,80.18528254,-18.96463932,-22.6441523,104.7390801,26.1354646,107.0052785,-87.45850323,-27.95613422,12.71251661,79.04416122,18.88221262,17.60352086
72.39527701,12.08227608,52.93845,-92.31899041,16.48663071,-9.199088191,80.21119146,-18.96249114,-22.65618791,104.778631,26.12002007,107.0122913,-87.49637625,-27.93489883,12.77475105,78.91869245,18.96825317,17.56895155
72.38320724,12.00926955,52.9281447,-92.42154753,16.50364495,-9.233607134,80.24675889,-18.93475917,-22.68833784,104.7613898,26.14321684,107.0297509,-87.49280312,-27.939009,12.76329415,79.05341184,19.00622497,17.50081148
72.41113744,11.98102059,52.89763072,-92.47099951,16.53442933,-9.23853471,80.24863703,-18.94600354,-22.68285536,104.7319846,26.17077287,107.0628646,-87.4792794,-27.96493992,12.72738258,79.00368823,18.86460848,17.57382125
72.39575807,11.9291226,52.8821614,-92.4980539,16.55245676,-9.272992513,80.22525099,-18.94297454,-22.68933853,104.7162134,26.16415123,107.0905448,-87.48236441,-27.97936089,12.71267885,79.0783024,18.8900924,17.47013643
72.40951753,11.92239212,52.87348006,-92.53047133,16.56439659,-9.248652019,80.21159591,-18.9068433,-22.68118945,104.7472396,26.17420681,107.182137,-87.48706689,-28.04637993,12.75093344,78.98727589,18.97553144,17.39705832
72.37899905,11.88191349,52.88192923,-92.5664863,16.5497278,-9.287925041,80.19712222,-18.8983852,-22.65549766,104.8104949,26.21754163,107.2678563,-87.45090991,-28.09728162,12.8022494,78.85126435,18.90023698,17.4462936
72.38908538,11.85581255,52.88385998,-92.59852926,16.54284635,-9.300557964,80.18678605,-18.89227529,-22.63549958,104.8367124,26.23138566,107.3510334,-87.43997258,-28.15915713,12.81861388,78.72983354,18.80387449,17.39360877
72.37007031,11.81920862,52.89556451,-92.66735082,16.54132197,-9.358586555,80.21595852,-18.88822303,-22.64588659,104.778435,26.24455415,107.3166504,-87.42428192,-28.13612558,12.75310637,78.91612601,18.64979558,17.39370757
72.34877604,11.80753258,52.900189,-92.66444913,16.56300425,-9.399068816,80.22863334,-18.91537432,-22.64708962,104.7347101,26.1436773,107.255159,-87.5279378,-28.09108291,12.75987639,78.80499067,18.76207958,17.33459614
72.36216203,11.77664574,52.92709089,-92.66812314,16.52255708,-9.387572377,80.20635127,-18.90687822,-22.63120674,104.7603658,26.05170598,107.2453055,-87.62907452,-28.07314192,12.81425662,78.81757382,18.62480527,17.43503964
72.34174861,11.77377917,52.94428208,-92.63638945,16.48506173,-9.386310155,80.18089022,-18.899676,-22.61678327,104.7805555,26.02731556,107.2546352,-87.6459147,-28.07342578,12.84895609,78.95810689,18.70410126,17.37983816
72.36481267,11.72694601,52.97595975,-92.67177666,16.44233094,-9.374180152,80.1503968,-18.89470915,-22.58337319,104.8180374,26.0238808,107.2667949,-87.66580269,-28.05336089,12.88048315,79.13413913,18.7891385,17.35072783
72.3545774,11.68455346,52.99392681,-92.74001841,16.45461062,-9.429671134,80.1891794,-18.91687181,-22.61321666,104.7837718,26.01872335,107.2660527,-87.67892256,-28.04722382,12.84935232,79.03216391,18.7000794,17.4236259
72.37787319,11.6882472,52.99598471,-92.78440027,16.47796199,-9.448364986,80.2350259,-18.94903624,-22.62984245,104.8304061,26.01686078,107.2668277,-87.70113061,-28.02498864,12.89222813,78.95269198,18.82836879,17.41898916
72.34682074,11.64309648,52.99323673,-92.79603483,16.46518637,-9.496478536,80.21738793,-18.95094,-22.63623907,104.8927478,26.02963421,107.3067436,-87.70729535,-28.03924798,12.93340235,78.95961752,18.90921948,17.50816689
72.33634121,11.64244266,52.97641934,-92.77718216,16.48264515,-9.477958088,80.22293942,-18.93271637,-22.65485072,104.9369619,25.96087248,107.3295648,-87.77960432,-28.04268672,12.99817825,79.11085397,19.03645743,17.49227185
72.28889874,11.57496826,52.98438826,-92.79686885,16.46101121,-9.54684003,80.18620015,-18.92212638,-22.65711965,104.9438145,25.99909923,107.3731162,-87.75105495,-28.0722461,12.97780799,78.9513661,19.009954,17.45093082
