Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_Hip_IntExt,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_Hip_IntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_KneeIntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_KneeIntExt,Left_AnkleRot,Left_Ankledors,Left_Ankleprog,Right_AnkleRot,Right_Ankledors,Right_Ankleprog
79.57529984,-78.21061382,-94.54287686,-148.2898788,-46.14698897,144.3575087,3.157651877,19.63876556,18.01543869,3.886623751,8.257639563,13.33523224,105.7122986,-5.184670865,-77.65259829,24.34533838,14.49605456,-57.06013814
83.77059643,-79.97952327,-98.95606642,-149.3973195,-48.28326531,145.3287397,-0.663311526,20.32407936,17.83603063,3.766095926,6.534271656,12.08882512,106.479048,-8.06062748,-77.7983919,26.474758,12.39741207,-54.54694231
93.37148428,-82.19422081,-108.5194854,-151.7645567,-49.75152683,147.3321708,-4.67807817,21.38974115,17.76873405,4.121538718,6.361780141,11.06326751,106.8166641,-11.44015028,-78.4230774,26.77278827,9.523605919,-52.96081303
106.9765768,-83.03104831,-122.2413707,-155.1679761,-50.16184297,150.648479,-7.723835413,22.39243148,17.10902041,3.980041528,6.434555671,10.0128787,107.1778924,-15.76960165,-79.08642338,27.51205212,7.490949142,-51.23409782
118.8744127,-83.45500075,-133.677939,-157.8903257,-50.13187904,153.5109969,-10.38970125,22.37728725,16.96970028,4.273090086,7.357745997,8.385146786,107.3588998,-20.72937193,-79.18611398,28.53359583,4.404437036,-48.97183287
131.7925859,-83.68099259,-145.0348106,-160.8954537,-50.87608922,156.8502665,-12.82294913,22.20132997,17.71212624,4.75359472,6.828135456,5.960598422,106.6687588,-26.27442173,-79.4497123,30.41883107,2.537194644,-46.29346326
143.3003222,-83.27424753,-154.9144351,-164.4072323,-51.86623203,161.3068087,-16.01867663,21.94549654,18.19725424,5.214041238,6.446221127,4.781927581,106.4110302,-32.19509108,-79.25464499,31.82071329,1.095316103,-43.96230948
152.93514,-82.73468745,-163.1213347,-167.5004456,-53.06991662,165.5906484,-19.84831719,21.41785285,17.85791725,5.897448321,6.341348898,3.973338657,106.194428,-37.28697909,-78.40031731,33.11316057,-0.177227416,-42.49900924
165.5739646,-82.42480282,-174.6125498,-169.0452082,-54.07211067,168.2882136,-23.74443139,21.422006,17.42145822,6.727681828,6.378260265,3.001037426,107.3607862,-40.1417237,-79.19104531,34.13257451,-1.712595616,-41.22415103
179.1566911,-82.51245405,-170.7925127,-170.093494,-54.50586498,170.3101545,-27.94087761,20.97342425,16.82876716,7.206924807,6.25887702,2.127689367,110.5090339,-41.55026517,-81.59522647,35.21811815,-2.668418079,-39.98948026
158.6296184,-82.86824501,-150.6711442,-171.0790188,-54.34932409,171.9780523,-31.11661779,19.71259504,16.99054073,7.613927405,6.139837538,1.250727534,110.809245,-43.08747744,-82.81799262,36.13644363,-3.270702035,-38.71041356
133.4812006,-82.54556718,-125.9046936,-172.1423479,-54.34459993,173.1192302,-34.41666261,18.40475984,17.83299965,8.140026998,6.022848565,0.264622423,111.3374942,-41.40897468,-83.8109204,36.81317041,-3.803019047,-37.81858947
115.0020912,-81.54773042,-107.5328428,-173.9630411,-54.87080038,174.6516239,-36.30611449,15.99867443,18.12317913,8.961316614,5.955454801,-0.410331966,110.8216445,-39.53651886,-84.13056832,37.16990632,-4.474893376,-37.53127646
103.0365422,-79.45162839,-95.82525184,-176.128935,-55.71451678,176.3974576,-37.73326332,14.07837209,18.67332993,9.939878331,5.715028744,-1.200978969,108.8210054,-36.67660178,-83.37214753,37.43087286,-5.315612699,-37.17215217
98.55459889,-77.13997293,-91.60918787,-178.2679195,-56.63437421,178.3185629,-38.1023634,13.1084726,18.92568612,11.15343002,5.218569032,-1.769332274,106.9418375,-32.65378863,-83.09691315,37.58967619,-6.099676862,-36.8136251
96.46396594,-74.85107717,-89.56095861,-179.6059527,-57.42036289,179.7073973,-37.60741043,12.01354355,18.40814974,12.44198561,4.733168861,-2.206318839,105.4224377,-28.86449508,-83.25073635,37.75923947,-6.786646096,-36.4593765
95.58485983,-72.8382684,-88.51151938,-177.6458463,-58.06862189,177.9499365,-35.80096725,11.37997633,17.70376768,13.67417613,4.414178677,-2.523680482,104.3249732,-24.48761501,-83.87443315,37.96675811,-7.427633218,-36.2015756
94.37835145,-71.04484327,-87.03535493,-175.9989825,-58.44219364,176.4282135,-33.04572782,10.9289537,16.88805952,14.66824956,4.418760501,-2.771991752,103.1641153,-20.31440381,-84.43063975,38.32352266,-8.144016378,-35.89785502
93.35094227,-69.24760068,-85.74183971,-174.9137441,-58.30452753,175.4316066,-29.32596167,10.69534932,16.06556575,15.54622013,4.761159567,-2.843884158,101.4892192,-16.4669005,-84.86961513,38.66634975,-8.777744453,-35.54050231
92.45496399,-67.84976687,-84.5949391,-174.0947496,-57.87502941,174.6601082,-25.05547872,10.841111,15.09037889,16.12891278,5.315522846,-3.002322381,99.67322868,-13.12766701,-85.35656336,39.03347216,-9.448024783,-35.00634234
91.65206806,-66.6705622,-83.65666563,-173.9884779,-57.31791993,174.7933393,-20.81657204,11.17293302,14.12819536,16.21981442,5.911072806,-3.336780058,97.99828376,-10.38824704,-85.62879534,39.50947014,-9.941281225,-34.51198728
90.61190329,-65.53762663,-82.53624571,-174.3055201,-57.0261368,175.7437985,-16.68452683,11.35165464,13.34653478,16.2593289,6.387418068,-3.836370718,96.30654294,-8.342806447,-85.65005123,39.83446443,-10.28093999,-34.26853009
89.12230019,-64.54888479,-81.19430932,-174.9432245,-57.03671504,176.7721848,-12.36977219,11.30573992,12.80427525,15.96582701,6.501638733,-4.573916745,94.24451628,-6.949146523,-85.51607901,40.22673774,-10.76551974,-33.83404236
87.47680719,-63.61630765,-79.84893712,-175.3151636,-57.18381614,177.3316642,-8.106274035,11.0468497,12.38636059,15.65396847,6.428064766,-5.195912832,92.24334829,-5.746835822,-85.27311893,40.63190895,-11.26670976,-33.4327673
85.93183595,-62.86394038,-78.59343946,-175.4575585,-57.4272189,177.6076376,-3.948273522,10.35903251,11.91078545,15.22526774,6.284366061,-5.804337445,90.09239278,-4.754226846,-84.61162511,41.06724184,-11.80225694,-33.06755647
84.36921813,-62.28492181,-77.29286332,-174.9553844,-57.70223028,177.1304782,0.049552944,9.368924212,11.41109083,14.90621722,6.123120648,-6.336897569,87.5119482,-4.420838413,-83.90322189,41.47739668,-12.42870536,-32.7054422
83.22969631,-61.79872412,-76.32448032,-173.3817638,-58.04604188,175.8292345,3.744756909,8.225212649,10.85745935,14.870917,5.597452376,-7.054744538,85.24691188,-4.540792304,-83.06919729,41.93355579,-12.98403706,-32.08486792
82.8534819,-61.31669606,-75.90548336,-170.2013377,-58.25112297,173.3711248,7.001774183,7.091092621,10.24215918,15.47430927,5.099790425,-7.933514936,83.22806135,-4.559755776,-81.97677949,42.40390755,-13.67353358,-31.46415863
82.99047241,-60.71174228,-75.70011525,-166.4498092,-58.33450847,170.4849072,9.795348986,6.15876954,9.479573491,16.18984682,4.789416654,-8.592885989,81.37942591,-4.631963492,-80.76604882,43.04501317,-14.44645624,-31.06933825
83.57459608,-60.28525804,-75.68271753,-162.5322701,-58.22262145,167.4301832,12.13170791,5.57670175,8.62502591,17.0375662,4.667126013,-9.146448006,80.03672983,-4.731468932,-79.49107065,43.54630569,-15.23943661,-30.6715669
84.91791656,-60.16601572,-76.02409115,-158.7300357,-57.93438235,164.4089534,13.96844281,5.607981089,7.997965158,17.80737465,4.577266866,-9.831116579,79.03435021,-4.490461657,-78.33244095,43.76719377,-16.26056215,-29.86467255
86.14217853,-59.73594781,-76.21070445,-155.3743388,-57.66785184,161.6963936,14.64549428,5.707494063,7.572096969,18.32882081,4.573074389,-10.47804293,78.40543196,-4.232942565,-77.31109778,43.84356961,-17.31631466,-29.02399306
86.68259116,-58.89705864,-76.06647887,-153.2446754,-57.70645408,160.2286088,14.25189798,5.297358662,7.528309859,18.15320623,4.671972926,-11.3339626,78.14321607,-4.301826403,-76.48311223,43.79995119,-18.53213241,-28.16907699
87.16485078,-58.0339607,-76.06625335,-152.2365956,-58.18287369,159.8113733,13.14110403,4.748371529,7.952470111,17.23967193,4.677281438,-12.26573968,78.44949608,-4.870161794,-76.09547994,43.59570101,-19.95299734,-27.25280079
87.70703296,-56.65777215,-76.07886187,-152.0376706,-59.00052457,160.0232202,10.70994708,4.04114009,8.429042429,15.88621208,4.562269534,-12.88976649,78.83070938,-5.66074501,-76.14097662,43.17023253,-21.39566465,-26.50947791
88.42233862,-54.89100561,-76.41362472,-152.6493692,-59.71708985,160.7090619,7.042970269,3.379775423,9.096381209,13.86789815,4.300361054,-13.87293507,78.86827888,-6.463390427,-76.89307078,42.61073623,-23.45264315,-25.14142027
88.37144712,-55.2605832,-76.12606944,-153.9070941,-60.59128234,161.9256129,4.948182342,3.291140598,9.936037256,11.66962075,3.9299787,-14.80846319,79.054258,-8.087489427,-78.36629385,41.32675536,-25.63859152,-23.33451859
88.17085323,-57.64543548,-75.59255448,-155.1877539,-61.6182399,163.1236331,5.305661057,3.561373276,11.0059343,9.352540251,3.527938976,-15.83317365,78.05938294,-7.889626715,-78.96604085,39.27867204,-28.18245003,-20.86293729
86.52920298,-58.20867118,-73.91098433,-157.2076942,-63.16853557,164.6499158,3.632193469,4.527063279,12.28893293,6.568383231,3.287674879,-16.37242485,78.14477495,-8.179591037,-80.73047356,36.3431183,-30.91721776,-17.73564612
82.33875793,-59.85089336,-68.93784929,-161.1252834,-64.6909391,167.9913321,2.997593466,5.76540738,12.35838736,3.08327382,3.437123942,-16.96072899,78.47539642,-8.256306135,-82.30990553,32.21277317,-33.5711172,-13.43338667
78.31242353,-61.494625,-64.45449332,-167.057512,-65.74851841,174.0009154,3.090883009,6.310873645,11.920526,-1.17080648,4.49548565,-18.5208175,79.72996131,-7.265315972,-83.71996097,27.36538315,-36.38031194,-8.44292057
74.66167749,-62.72369127,-61.69520871,-174.6882557,-67.03108618,177.7716152,3.714957671,6.306320119,12.52177661,-5.866419837,5.381194753,-20.71465479,81.34173171,-6.214809745,-84.03590545,21.78281932,-38.89500011,-2.021903428
72.73215571,-63.32874658,-60.83465553,-174.7464052,-68.38311286,167.1136314,3.804521801,6.182401046,13.72123456,-11.50683436,5.376592169,-22.19210177,82.43665388,-5.103776487,-84.00414887,17.78982417,-39.35138543,3.073156346
72.31384344,-64.77921848,-60.75762205,-164.7315913,-69.20286602,158.3953487,4.132049004,7.17189815,14.14377363,-16.81663311,5.965613407,-22.41560858,83.58192788,-4.155543844,-83.89938741,13.5696955,-41.15243552,9.142142297
71.0496565,-66.77380114,-60.13842801,-156.7463854,-69.72519008,152.2255537,4.817335293,8.218650166,14.36551194,-21.50693608,6.793659829,-22.09538537,84.36122098,-3.239175784,-83.93289618,10.11467525,-41.67864401,14.66846237
68.60425701,-68.72498764,-58.74447493,-150.0244176,-69.6374579,147.6862625,5.483375849,8.676749889,14.66226489,-25.15558003,8.231732529,-21.32291271,85.21909717,-2.542646226,-83.82607476,7.328022863,-40.5722195,19.19768592
64.60242585,-70.40787712,-55.69538084,-144.1666934,-68.60572838,143.9340672,6.368229473,8.652316398,14.85740325,-29.04676359,9.036716469,-21.67819536,85.93438157,-1.887578469,-83.62156546,6.903598417,-38.52263456,23.47337463
60.25084591,-71.88679179,-51.92552596,-140.420026,-66.76410279,141.6362313,7.179038814,8.545312754,15.17449684,-32.55898237,9.764016372,-22.87186445,86.64605663,-1.221409802,-83.45645422,7.562906473,-37.83185062,25.70395951
56.12489043,-73.27091761,-48.00530865,-138.5768307,-65.18288682,140.6183181,7.927007542,8.327856743,15.49150804,-35.34834639,9.748023322,-23.78533478,87.30845183,-0.707413775,-83.04612123,12.34093077,-38.46465476,24.26244654
52.4390072,-74.8894059,-44.09853578,-136.578861,-63.30598291,138.8130189,8.776089004,8.479877396,15.94695776,-37.32735713,10.81588717,-24.0038503,87.93987919,-0.103613383,-82.69498964,16.65641763,-40.64602924,20.64737493
47.47094105,-76.7593146,-38.75658181,-135.1446121,-61.84193446,137.4621954,9.761656309,8.926294054,16.12084692,-37.94570166,11.55150472,-23.5661742,88.54037888,0.230559711,-82.46823541,21.48761252,-41.61821066,15.99401365
40.72809884,-78.72703872,-31.70689946,-134.1342008,-60.59491838,136.721796,10.85121377,9.385891504,16.20575872,-37.57478397,12.3977852,-22.2408627,89.06367531,0.354435916,-82.09521148,27.00553485,-41.16309989,9.942910635
31.03438733,-80.68201583,-21.80048398,-133.6528773,-59.50901077,136.5680709,12.06269952,9.970368866,16.3831558,-36.31432529,13.60755075,-20.19827219,89.53043169,0.445890926,-81.69052729,33.0506806,-39.37534782,2.437383575
18.9520235,-82.15452537,-9.67570234,-133.2266168,-58.40061927,136.5259943,13.19882535,10.4789471,16.62604344,-34.20561403,14.96345226,-17.53974118,89.95087076,0.576875675,-81.25496985,38.761799,-36.23533398,-5.788226183
4.189663075,-82.8793509,-5.123219454,-133.0760416,-57.51620911,136.5032614,14.18336854,10.7671321,16.85407981,-31.1048428,16.10270144,-14.31848675,90.33579739,0.745382732,-80.86398875,43.14015677,-31.17679069,-13.87204899
9.925372897,-82.86352905,-19.32088914,-133.1648797,-57.02836001,136.409761,14.96263215,10.82891589,17.1347215,-27.20873043,16.67844215,-10.45663168,90.68255712,0.977285655,-80.54179658,45.67951134,-24.59939313,-21.19313256
22.51284799,-82.44439979,-32.10447056,-133.5320346,-57.06826337,136.4375674,15.5998587,11.03329745,17.40976015,-22.18614296,16.286961,-6.235760117,91.0207827,1.272638636,-80.38265946,45.93194917,-17.2646503,-27.05769595
32.81604967,-81.62493395,-42.64317917,-134.7469719,-57.45238506,137.0514914,15.98729777,11.20563363,17.63463073,-16.90229565,15.32665691,-2.55523113,91.5283549,1.523574946,-80.25134191,44.49600823,-10.13967249,-31.35169568
41.21515582,-80.62236002,-51.25324923,-136.2238269,-57.972239,137.7583953,16.25857489,11.43977157,17.82320044,-11.72636806,14.02734516,0.73029101,92.06731206,1.733731344,-79.99332311,42.26143493,-3.168750904,-35.20253636
48.62740781,-79.48728184,-58.72669658,-137.8374474,-58.6391565,138.5769422,16.54861982,11.881232,18.06696214,-6.422472475,12.67435563,4.084514722,92.75557241,1.899156153,-79.68313428,39.22449849,3.288624131,-39.16327534
53.22570666,-78.40699047,-63.51366188,-139.5867569,-59.10178285,139.4953591,16.74528932,12.26819979,18.30932505,-0.918915915,12.01892532,7.473287183,93.52560189,2.116321527,-79.34409087,36.01063763,8.929878926,-43.50213265
55.76662911,-77.6814964,-66.3518639,-140.8230539,-59.31558547,140.2716424,16.51955126,12.68931376,18.53259156,4.157488575,10.88311897,10.95277855,94.44390474,2.358432392,-78.9364447,33.0267677,14.20512819,-47.6406061
57.02202344,-76.96213466,-68.190664,-142.2069727,-59.50916335,141.36626,16.06068883,13.05144263,18.52728829,8.666703972,9.166270961,14.36675692,95.50949118,2.507933343,-78.46661083,30.70294751,18.92754429,-51.73952712
57.39322128,-76.33533995,-69.36896844,-144.7504264,-59.09119151,143.4569962,15.35319873,13.38234789,18.35990743,12.17369983,7.157771066,17.40380637,96.68426473,2.535068718,-77.97908838,29.20057975,23.3012891,-55.01488369
57.85532278,-75.79878932,-70.58143724,-147.7017051,-57.55207768,145.5590955,14.41225729,13.80055301,18.21606966,14.19223134,6.125956809,19.84213841,98.02722246,2.457408316,-77.46276197,27.96640516,26.6118618,-57.70417357
58.44980585,-75.2755859,-71.79598691,-150.1870514,-55.2842022,146.9503077,13.28802431,14.24685575,18.14901539,14.75706134,6.242855167,21.39081768,99.50734205,2.210714009,-76.91007674,27.26487003,28.18016645,-59.44603274
59.60746758,-74.76977695,-73.42783196,-151.2298749,-52.92368476,146.8291596,11.94873538,14.77780259,18.05689474,13.87474287,6.947744944,21.49788454,101.1039384,1.619418797,-76.41910314,26.62291008,27.92617758,-60.44423586
60.96486556,-74.27841346,-75.10969148,-151.0957489,-51.36654307,145.814043,10.48620796,15.29738447,17.95575009,12.13880338,7.641391391,20.34506136,102.6128158,0.666438296,-76.04138339,26.3332775,26.38144286,-60.87069946
62.02639806,-73.92628597,-76.36741178,-149.6872292,-50.20050254,144.32906,8.637338406,15.70009968,17.84137085,9.28040855,8.170989927,18.47687946,104.0903043,-0.598320972,-75.68388979,26.92592647,23.65457005,-60.03492595
62.73047424,-73.89642961,-77.22804042,-146.4160951,-48.65320031,141.8986286,6.739065692,16.10479326,17.68584267,4.548353255,8.478658317,16.47528096,105.017321,-2.59769514,-75.68557192,27.84338479,19.78446951,-57.80766996
62.78218503,-74.58534542,-77.31616432,-146.7635317,-49.32060684,142.1170043,4.052996217,16.64292373,17.68996947,2.618268862,7.86530304,13.82671711,105.8575357,-4.95805117,-75.77597697,29.3419115,17.16936866,-54.82419547
62.77870686,-75.74027293,-77.34823794,-147.456535,-51.03051336,142.8816168,0.945315422,17.6164713,17.68885197,3.246721347,6.315794715,13.27232394,106.4600908,-7.893909172,-76.21764568,29.21772596,15.46217154,-52.34383987
64.31621576,-78.23372199,-78.97222393,-149.7724013,-51.78569698,145.2171624,-2.63599887,18.89721358,17.3841348,3.346271384,6.523832502,12.56039411,106.5625722,-11.60080283,-77.07985684,29.35535022,12.6217296,-50.5983954
66.53085649,-80.83400693,-81.3301239,-152.6908759,-52.06687534,148.1515427,-6.688001377,19.82150742,16.76327659,2.907371598,6.954172145,11.34077287,106.7695432,-16.18433583,-77.82148187,30.02831459,10.50752682,-48.54804919
68.66046649,-82.93935284,-82.97480061,-155.4032061,-52.40337412,150.6493465,-10.33080882,19.58129927,16.69381539,3.168664042,7.425386222,9.204751928,106.1234945,-20.90607357,-78.24850489,32.39770513,7.443257904,-46.18505558
64.91278538,-85.34196723,-77.73885927,-157.8044782,-53.16699373,153.5819697,-14.4777886,18.6966018,17.4906597,3.563660226,7.234709784,6.939321817,104.9698607,-26.38859466,-78.45315393,33.8795019,4.637407933,-43.11190928
62.21564222,-86.81741255,-73.92875678,-161.2522517,-54.73434296,158.0844315,-18.81127247,17.54967849,17.57746446,4.006436412,6.549438044,5.930072137,104.2919393,-32.34520525,-78.36224307,35.22791618,3.384446944,-40.76518114
56.33506233,-88.3222611,-66.8620859,-163.9869908,-56.18959268,162.1979418,-23.43802342,16.4105659,17.57461506,4.928679571,6.760748583,5.243145311,103.7385791,-36.81177479,-77.78795263,36.18891001,1.979329497,-39.3976111
37.69024636,-89.89491589,-47.02014296,-165.6205972,-57.48402926,164.9694253,-27.73456812,15.92570555,17.08840752,5.738592451,7.022073838,4.30624648,104.5242095,-39.46257732,-78.45605472,37.16446536,0.683190212,-38.33077849
113.3763036,-88.35718973,-104.9008836,-166.9043862,-58.37122947,167.2791365,-31.61295238,15.63358287,16.64225704,6.484225335,7.187405496,3.488855885,105.1845855,-40.55762591,-79.90883046,38.02922731,-0.242339472,-37.353993
99.26878745,-86.03866597,-91.0834986,-167.8961954,-58.89094775,169.0941423,-35.5127412,15.11849551,16.67963427,6.989808162,6.743550226,2.530634891,104.7676865,-40.51076864,-80.60554851,38.77636194,-0.775378987,-35.96840155
89.08170911,-83.23026579,-80.73258641,-169.411895,-59.02174563,170.8067476,-38.39281334,13.17182336,16.44874616,7.670147398,6.551506368,1.715710736,105.0867367,-39.38329775,-81.65704333,39.27173714,-1.141112556,-34.74276171
84.65409686,-80.64473429,-75.8365416,-171.6150451,-59.48122098,172.7510176,-40.15488868,11.00074404,16.59366505,8.618565178,6.472049742,1.049615079,104.8041429,-37.08360719,-81.19794542,39.61838141,-1.745263666,-33.95748519
83.95506305,-77.87247049,-74.85019394,-173.7750176,-60.12102558,174.5856212,-40.8463004,10.2216318,17.15100725,9.581986501,6.267255571,0.391959533,103.7288077,-33.8220985,-80.48874643,39.95983399,-2.523649636,-33.20769919
84.82201776,-75.25455376,-75.54303811,-175.7021637,-60.81348066,176.1651905,-40.59418954,9.888471318,17.09072688,10.47965343,5.809263178,-0.376807194,102.8046852,-30.22775077,-79.65718852,40.43187657,-3.20851111,-32.43699776
85.46390543,-72.95483552,-75.75684898,-177.5852501,-61.72254931,177.6423132,-38.98319114,10.35649875,16.79043839,11.36566828,5.387112319,-1.031991388,102.6400681,-25.64542658,-79.75001732,40.8257192,-3.75264241,-31.88992301
86.36604346,-70.69544897,-76.00509296,-179.2285495,-62.62896152,178.6762242,-36.7525072,10.66541396,15.82670732,12.24173208,5.073362972,-1.687334376,102.4058324,-21.61806371,-79.9260351,41.13356431,-4.344593366,-31.60399921
86.21225526,-68.62677742,-75.24800449,-179.0681674,-63.53110155,179.906476,-33.71483703,10.67302348,14.90412585,13.02242013,4.983195373,-2.265964216,101.4812813,-18.19045849,-80.1915862,41.42969524,-5.026634353,-31.51344855
85.30962565,-66.73183939,-73.87051377,-177.2884264,-64.03076229,178.6176446,-29.58778589,10.92286431,14.37046893,13.79744533,5.12844306,-2.645740128,99.89921506,-14.86703362,-81.0545449,41.68508464,-5.71115394,-31.34295705
83.94396477,-65.07787347,-72.34922117,-175.5972663,-64.12260106,177.1451301,-25.56180942,10.84791245,13.56963036,14.46087197,5.37882161,-3.063585006,98.16742566,-12.2137256,-81.69298911,41.91259195,-6.279569063,-30.92557725
82.66831207,-63.56210796,-71.1154507,-174.2403046,-64.13284207,176.211825,-21.45961715,10.21771192,12.74800629,14.94619186,5.621267834,-3.543078548,96.26062381,-10.22721646,-81.67992529,42.12508487,-6.719476282,-30.52462488
81.68753962,-62.26527411,-70.32577604,-173.048075,-64.28467039,175.8044739,-17.18662087,9.578880018,12.37053039,15.239511,5.722641128,-4.265604512,94.25648181,-8.278749499,-81.27880449,42.40060711,-7.067359701,-30.22881144
80.9701615,-61.42071139,-69.95524715,-171.4436559,-64.70609959,174.9189407,-12.59643196,9.395106767,12.09298702,15.56427147,5.596922992,-5.104856225,92.2025668,-6.76403025,-80.87915117,42.61869274,-7.396307896,-30.02188338
80.59253866,-61.04321269,-69.95586265,-169.7392928,-65.13793037,173.5200864,-7.787108816,9.593367634,11.73183054,15.78697638,5.27800976,-5.777532825,90.22146577,-5.556930778,-80.43738279,42.83927818,-7.810872646,-29.75873166
80.27367746,-61.09950442,-69.82618441,-167.3797075,-65.40980757,171.4944045,-2.742323697,9.594394341,11.21358012,16.10754548,5.017816995,-6.362795847,88.02157734,-4.936516432,-79.61864708,43.04603915,-8.222842496,-29.48061019
79.78044564,-61.22584509,-69.50926949,-164.4267627,-65.5470681,168.8988346,2.183896429,9.200078124,10.71220046,16.52191734,4.696808416,-7.056280313,85.48394728,-4.585533741,-78.48324229,43.23881081,-8.68954367,-29.09996736
79.30904754,-61.28152331,-69.02533913,-160.8767756,-65.54120299,165.7515219,6.755773461,8.815957296,10.13811578,17.04636093,4.337622384,-7.622067679,83.27461528,-4.713048187,-77.347955,43.47438999,-9.161349921,-28.69341737
79.02695103,-60.76827509,-68.32184937,-157.5398781,-65.42487312,162.8723693,10.24342654,8.091070777,9.084393948,17.47197296,4.074457263,-8.204402508,81.51272713,-5.546591596,-75.87302416,43.65939057,-9.725121341,-28.18669846
78.60194932,-60.30302488,-67.13702926,-154.568869,-65.24953631,160.240895,13.2411249,7.24570155,7.75021029,17.7227843,3.864568474,-8.780664732,80.01036425,-6.235649554,-74.35329992,43.85144878,-10.42093075,-27.54913222
78.0107684,-59.66337126,-65.99882709,-152.0015052,-64.92471567,157.7314977,15.27056709,6.409354757,6.676822233,17.78977629,3.775439561,-9.218653034,78.66318264,-6.433722599,-72.96246285,44.0480917,-11.19434352,-26.81059734
78.11315068,-58.57418789,-65.83347286,-149.6465647,-64.60750308,155.3936093,15.76324644,5.685737647,6.358002241,17.5924856,3.680354859,-9.738036977,77.69257249,-6.464998365,-71.95103672,44.06967989,-12.07188578,-25.78771353
78.86153518,-57.4692044,-66.40678404,-148.1723545,-64.47754049,153.893169,15.15094532,5.276619189,6.666636651,16.85296997,3.583705226,-10.37042791,77.35329333,-7.040354642,-71.53931212,44.08833788,-13.07331179,-24.50960399
80.08432722,-56.36321045,-67.40344458,-147.8007025,-64.85433364,153.6199323,13.47085424,4.926031458,7.384999641,15.58110606,3.44552975,-11.14309218,77.52009781,-7.907720804,-71.4805459,43.71479372,-14.15029691,-23.14914712
82.28231154,-54.54161905,-68.98359115,-148.0010951,-65.72564466,154.385866,10.00965399,4.651480365,8.269163352,13.70329236,3.172888533,-12.51677477,77.73646743,-8.574345748,-71.69073518,43.36398309,-15.56592409,-21.63414917
84.49301564,-52.2750704,-70.31435318,-148.2953862,-66.81403753,155.396508,5.343534243,4.639205791,9.061331526,11.61729586,2.679769503,-13.83287632,77.56870409,-9.229085447,-72.60644865,42.72821569,-17.13561868,-20.14192032
84.50061442,-53.83630873,-69.72548622,-148.8303038,-68.01650842,156.5999684,4.298736991,5.436072988,9.950133405,9.274151882,2.144771713,-15.11290005,77.28691945,-10.45902217,-73.90500702,41.6117026,-19.00822157,-18.39294483
84.45050791,-57.38352909,-69.01413295,-150.023178,-69.22793768,158.28017,7.367004588,7.580806534,10.62614614,6.681351958,1.771445644,-16.28112571,74.388677,-10.30135521,-75.41457083,39.55503427,-21.31025631,-16.17477518
82.93329352,-57.5741207,-67.25646935,-151.9187513,-70.936286,159.7316274,5.168669637,9.355086146,11.60689595,3.801997795,1.522170902,-17.00411735,74.53651667,-9.819537953,-78.19901534,36.23463889,-23.55038195,-13.18678854
77.76576523,-57.86004702,-60.75060986,-155.9666502,-72.66425014,164.0061469,3.844673953,9.847321522,10.98792268,0.517118352,1.405817386,-17.60772366,75.25744227,-9.722734312,-80.65932344,31.25429192,-25.25738221,-8.844949201
71.66766807,-58.44580771,-55.3368009,-164.4169542,-74.05545665,172.2245102,3.462130835,9.260418804,10.43800752,-3.549174669,1.790126016,-19.40088101,76.41003994,-8.853026971,-81.88240789,25.3826472,-27.1641669,-3.515478437
66.42284234,-58.90253117,-52.4949634,-177.251888,-75.71803474,175.1999563,4.033037615,8.195493498,11.5162134,-8.48803916,1.851733103,-20.8952994,77.67841704,-7.865883827,-82.08565349,20.03422019,-28.80914209,2.025520163
64.07981118,-60.16439743,-52.02214983,-168.8095934,-76.724192,162.9641287,4.514284113,8.199359198,12.84077992,-13.65721893,2.190121481,-20.6360135,78.90591345,-6.784171934,-81.87160748,16.84194697,-29.26012207,6.245162767
63.4280332,-62.16716595,-52.18648486,-157.117318,-76.26306431,153.1312663,5.036515391,9.530558397,13.38772006,-18.31666857,2.971102079,-20.95387381,80.23363786,-6.055442975,-81.89593405,13.79771033,-29.29473774,11.26167875
62.68582172,-64.27427019,-52.47841548,-147.3958337,-75.02282557,145.2436436,5.949591671,10.60160281,13.59339405,-22.30422322,4.158091453,-20.91613984,81.25356535,-5.38440057,-81.76706455,11.19973099,-27.95973822,15.14531727
62.00312626,-65.99238088,-53.2448043,-138.7451202,-72.96708467,138.576436,7.000420888,11.32899682,14.03293263,-26.19178244,5.218228156,-21.06014637,82.31767619,-4.914745269,-81.50831854,10.1140749,-25.60109246,18.31638778
60.36822212,-67.73476326,-52.74713473,-133.0684875,-70.35488345,134.6517465,8.210481462,11.87988148,14.40603916,-30.24412142,5.681317238,-21.54177609,83.36001098,-4.474705182,-81.40488767,11.43304728,-23.89682779,20.54747417
57.02142229,-69.54141414,-49.81262732,-131.3564926,-68.45088785,134.0786392,9.448467594,11.95905201,14.66650623,-32.95741506,6.255711538,-21.76987757,84.28505776,-4.089724605,-81.30668426,14.27257968,-23.77048551,20.18870892
52.86098469,-71.13395906,-45.70435835,-130.1906522,-66.72890192,133.3773675,10.636492,11.66506421,14.83138315,-34.72086878,6.55595827,-22.63537616,85.03686217,-3.87266732,-81.01456765,18.04046695,-25.16124044,18.73890691
